feature	positive_signature	negative_signature
228	PA1258;PA1581;PA1257;PA2970;PA3512;PA5038;PA5570;PA4748;PA1320;PA4159;PA3636	PA1798;PA5436;PA1100;PA4646;PA3426;PA4812;PA1806;PA5210;PA1726;PA0176
229	PA4687;PA2813;PA2811;PA2812	PA4211;PA3553;PA0998;PA3582;PA0494;PA3559;PA4217;PA1179;PA3552;PA4774;PA3584;PA1856;PA3557;PA1317;PA1904;PA3556;PA4773;PA1180;PA4777;PA3554;PA3555;PA3686;PA0604;PA1000;PA4776;PA3333;PA4205;PA0524;PA1421;PA1659;PA3558;PA1001;PA1319;PA1318;PA1905;PA1660;PA4207
230	PA3870;PA3553;PA2264;PA3559;PA1179;PA3552;PA4774;PA3557;PA3556;PA5516;PA3877;PA4773;PA3874;PA4777;PA3554;PA3914;PA3555;PA4010;PA4776;PA3876;PA3875;PA3872;PA2261;PA2265;PA3558;PA4455;PA4316;PA2263	PA2194;PA3719;PA2193;PA2566;PA3601;PA1905;PA1902;PA3600;PA4351;PA1927;PA5541;PA2195;PA4065;PA1923;PA2912;PA4064;PA5539;PA5501;PA5538;PA2913
231	PA4443;PA1809;PA4416;PA3471;PA4415;PA3820;PA4442;PA1946;PA1555;PA4256;PA4761;PA5445;PA1556;PA4410;PA2014;PA4271;PA0130;PA4417;PA1808;PA4385;PA4414;PA3181;PA2649;PA3194;PA3831;PA4290;PA5554;PA1660;PA4411	PA3378;PA3377;PA0523;PA3910;PA1856;PA3379;PA0524;PA0681;PA0679;PA4351;PA1927;PA3383;PA3296;PA3380;PA0677;PA3814
232	PA1667;PA2592;PA1661;PA5368;PA1666;PA1670;PA1662;PA4144;PA2232;PA1657;PA3584;PA4613;PA3319;PA4351;PA3294;PA3361;PA5445;PA3478;PA5367;PA5429;PA1656;PA3479;PA1669;PA1511;PA1659;PA1658;PA1668;PA1660	PA4910;PA0232;PA5154;PA0231;PA2367;PA0228;PA4909;PA0227;PA4502;PA4911;PA2412;PA4504;PA5421;PA5155;PA4899;PA0230;PA0113;PA5355
233	PA1382;PA1165;PA1933;PA4885;PA1384;PA1393;PA0564	PA3975;PA3751;PA5570;PA0660;PA4676;PA0899
234	PA0768;PA4846;PA0654;PA3645;PA2569;PA3822	PA3151;PA3914;PA0177;PA3872;PA2366;PA5171;PA1174;PA5025;PA5427;PA4236;PA3600;PA3152;PA5173;PA2365;PA5172;PA3155;PA3875;PA5230
235	PA0399;PA0795;PA1268;PA0796;PA2059;PA2555;PA0072;PA1254;PA0530;PA4885;PA0011;PA1253;PA2012;PA2806;PA5549;PA4418;PA1256	PA1778;PA4399;PA3088;PA4429;PA5304;PA5349;PA3475;PA4839;PA4506;PA2647;PA0899;PA0502;PA0934
236	PA3609;PA3607;PA4771;PA3608;PA4645;PA3713;PA0018;PA5137;PA3610	PA3687;PA3181;PA0796;PA2015;PA2573;PA2011;PA2248;PA2249;PA2250;PA2815;PA3183;PA3551;PA3182;PA1135;PA3195;PA1247;PA1556;PA3545
237	PA2652;PA3159;PA3914;PA4310;PA3608;PA4771;PA1856;PA1927;PA2446;PA3713;PA2445;PA1092;PA2442;PA2444;PA3155;PA3875;PA3526	PA5445;PA4211;PA0420;PA3547;PA0106;PA1174;PA3540;PA3541;PA3582;PA3182;PA5174;PA3551;PA2019;PA3542;PA3195;PA0108;PA3545;PA0107
238	PA4443;PA4225;PA4193;PA3446;PA2446;PA3931;PA2594;PA0523;PA1856;PA3443;PA4226;PA2445;PA4228;PA5100;PA0281;PA5098;PA4192;PA1838;PA0283;PA3444;PA2444;PA4195;PA3814;PA4231;PA2204;PA4230;PA0524;PA4224;PA5415	PA3584;PA2367;PA3187;PA3452;PA3579;PA2323;PA1254;PA3582;PA0494;PA4810;PA1253;PA2321;PA1692;PA0882
239	PA0510;PA5427;PA4235;PA0518;PA5172;PA0519;PA0523;PA1557;PA1555;PA3392;PA3877;PA1556;PA3874;PA0024;PA0025;PA5171;PA1000;PA0835;PA5497;PA3875;PA3872;PA0524;PA0836;PA0295;PA1001;PA5173	PA5416;PA2592;PA2513;PA3236;PA2514;PA5217;PA5417
240	PA3584;PA2366;PA2368;PA4236;PA4133;PA5015;PA0500;PA0887;PA3582;PA2365;PA2644;PA4290;PA2648;PA3195	PA2507;PA0232;PA4225;PA4230;PA0231;PA4224;PA0228;PA0226;PA0227;PA2513;PA2509;PA4226;PA2514;PA2682;PA4899;PA4228;PA2508;PA4231;PA0230;PA2512;PA3526
241	PA0945;PA3609;PA1277;PA4771;PA3608;PA3607;PA4645;PA2904;PA3713;PA0975;PA1638;PA3610	PA4918;PA0747;PA5171;PA1946;PA2015;PA5427;PA4500;PA0295;PA3337;PA5497;PA3570;PA2550
242	PA4163;PA3719;PA0081;PA3417;PA1463;PA2920;PA3418;PA1984;PA4158;PA3551;PA4195;PA3814	PA5221;PA4740;PA1561;PA0263;PA4255;PA5516;PA2012;PA2991;PA5554;PA4389;PA5445
243	PA2340;PA2647;PA0301;PA2212;PA1811;PA2645;PA4211;PA3252;PA0589;PA2574	PA4047;PA1586;PA4733;PA1445;PA3352;PA1342;PA4687;PA5435;PA3861;PA4053;PA3151;PA0501;PA3139;PA3514;PA3656;PA3159;PA3617;PA3970;PA5063;PA4939;PA4971;PA4385;PA1587;PA0206;PA3505;PA3152;PA5173
244	PA1843;PA4973;PA1927	PA3553;PA0164;PA4810;PA3366;PA3559;PA0872;PA3562;PA1179;PA3552;PA4774;PA1946;PA3557;PA3561;PA3364;PA3556;PA4773;PA4811;PA1180;PA4777;PA3554;PA3555;PA3724;PA2253;PA4776;PA0524;PA1421;PA3560;PA3558;PA4455;PA2000;PA4812
245	PA2947;PA3552;PA1277;PA2944;PA3556;PA4812;PA5147;PA3559;PA5508	PA0510;PA1871;PA2367;PA3417;PA2570;PA1249;PA2232;PA0175;PA2105;PA4217;PA1930;PA0523;PA2366;PA3514;PA3392;PA3361;PA1173;PA3155;PA3724;PA3148;PA3250;PA0179;PA0174;PA0177;PA0524;PA2368;PA0530;PA2365;PA4211
246	PA3151;PA3159;PA2611;PA4163;PA2536;PA2193;PA3156;PA3148;PA3152;PA1070;PA3155;PA2232;PA5075;PA3158	PA3375;PA3459;PA2144;PA0681;PA0679;PA0685;PA3382;PA0494;PA0680;PA3379
247	PA1646;PA5177;PA5377;PA3628;PA0844;PA3236;PA0582;PA0583;PA5372;PA5378;PA5373;PA5417;PA3379;PA5379;PA3629;PA3232;PA5419;PA5416;PA4908;PA5420;PA5495;PA5421;PA5415;PA3380;PA5175;PA5376;PA5418	PA2512;PA2944;PA3187;PA2513;PA2514;PA0865
248	PA2685;PA3459;PA2368;PA0085;PA0084;PA2412;PA2408;PA2815;PA3672;PA2407;PA0766	PA4613;PA3187;PA3540;PA3452;PA1317;PA3601;PA0849;PA5541;PA1319;PA1566;PA3877;PA1320;PA1318;PA5539;PA3333;PA5538;PA3610;PA1321
249	PA0999;PA1657;PA1719;PA0997;PA4211;PA4307;PA4010;PA0998;PA1000;PA1725;PA1723;PA1001;PA0996;PA1904;PA1717;PA1081;PA2232;PA1432;PA1180;PA4453;PA1079	PA4505;PA3568;PA0227;PA4502;PA2513;PA3232;PA4504;PA4500;PA2682;PA4506;PA2514;PA2508;PA0887;PA4290;PA2512;PA3569;PA3366;PA5355
250	PA4225;PA0997;PA1902;PA0078;PA3195;PA4217;PA1657;PA0098;PA4226;PA4228;PA3182;PA0085;PA0084;PA0074;PA4231;PA3183;PA0999;PA4230;PA3181;PA1901;PA4224;PA3194;PA1903;PA1905	PA4193;PA2446;PA3541;PA3366;PA3545;PA5452;PA2295;PA5204;PA1317;PA3364;PA2445;PA2442;PA2443;PA5154;PA4192;PA2412;PA1320;PA2444;PA5155;PA2296;PA5415;PA1318;PA3547;PA5355
251	PA5559;PA1586;PA2553;PA3187;PA2001;PA2248;PA2446;PA5172;PA0872;PA2008;PA2638;PA0870;PA1555;PA2009;PA2445;PA2007;PA2012;PA4839;PA1556;PA2011;PA1585;PA2247;PA5171;PA2323;PA2014;PA2250;PA3337;PA2623;PA2444;PA5556;PA0865;PA1787;PA2642;PA3607;PA4431;PA2015;PA2013;PA4206;PA2000;PA4430;PA5173;PA1999;PA5554;PA4429	PA2862;PA0851;PA4470;PA4909;PA1927;PA3935;PA4913;PA2600;PA1982;PA4707
252	PA1421;PA4880;PA1260;PA3582;PA4771	PA4208;PA3553;PA4125;PA2512;PA3559;PA3552;PA4774;PA3557;PA2513;PA0810;PA3556;PA0195;PA4773;PA4121;PA1180;PA2011;PA4777;PA3554;PA3555;PA1927;PA4776;PA2514;PA4205;PA3558;PA4206;PA4207;PA1326;PA5106
253	PA4230;PA5353;PA4246;PA1946;PA4224;PA3351;PA4251;PA4249;PA3896;PA4226;PA4240;PA4228;PA4274;PA2742;PA5272;PA4248	PA3629;PA3651;PA1179;PA4279;PA2147;PA5366;PA2144;PA1637;PA4912;PA4351;PA2165;PA1933;PA3383;PA0896;PA3929;PA1384
254	PA3151;PA3476;PA5353;PA0035;PA1982;PA1432;PA1247;PA5355	PA4208;PA2446;PA1602;PA0896;PA5508;PA5372;PA0132;PA2008;PA0872;PA4613;PA5302;PA0870;PA1317;PA2009;PA1072;PA1566;PA2007;PA2445;PA4811;PA5445;PA4640;PA5152;PA1927;PA4500;PA0130;PA2444;PA0865;PA4205;PA2634;PA0898;PA2000;PA5415;PA0887;PA1319;PA1999;PA4290;PA4207;PA5304
255	PA1326;PA1982;PA2513;PA3187	PA4443;PA0997;PA4225;PA4211;PA3446;PA0998;PA1902;PA3935;PA2195;PA3938;PA4209;PA4442;PA4217;PA1002;PA5302;PA2193;PA1557;PA4351;PA4226;PA1904;PA4228;PA0281;PA3937;PA0996;PA4192;PA1000;PA0283;PA3444;PA3936;PA4195;PA4194;PA4231;PA0999;PA4230;PA2194;PA3445;PA1901;PA4224;PA1001;PA1903;PA1905;PA5304
256	PA2607;PA5304;PA1340	PA4038;PA4089;PA3159;PA1661;PA1130;PA1260;PA4975;PA1856;PA0323;PA4912;PA0325;PA0685;PA1668;PA3516;PA3541;PA3523;PA2922;PA1320;PA1660;PA3547
257	PA5171;PA1049;PA2513;PA5173;PA3337;PA4932;PA5172;PA2514	PA3366;PA0523;PA1856;PA2444;PA0524;PA3392;PA0222;PA0844;PA1723;PA2691;PA0896;PA0518;PA5376;PA1320;PA3182;PA4687;PA0519;PA2321;PA3183
258	PA3151;PA3156;PA3148;PA3152;PA4130;PA4880;PA4133;PA1999;PA2012;PA3155;PA5049;PA5452	PA1602;PA2351;PA1092;PA3195;PA1095;PA3584;PA1317;PA3182;PA1696;PA2290;PA5379;PA1719;PA1701;PA1094;PA1723;PA2253;PA3183;PA1698;PA2862;PA3181;PA3194;PA1086
259	PA3553;PA0077;PA0088;PA0079;PA2446;PA0080;PA0904;PA0078;PA3735;PA3559;PA1179;PA3552;PA0090;PA5445;PA0075;PA0091;PA0849;PA0084;PA0085;PA0074;PA5505;PA0087;PA0083;PA2685;PA1806;PA0089	PA4091;PA3719;PA1946;PA3540;PA0228;PA0227;PA1905;PA4344;PA2152;PA1904;PA3551;PA4211;PA2514;PA3569;PA3570;PA4217
260	PA1095;PA5302;PA3937;PA4455;PA2513;PA5304;PA0281;PA4812;PA1092;PA2512;PA4810;PA3938;PA4811;PA1180	PA4910;PA4208;PA2194;PA2862;PA1901;PA3568;PA5541;PA1905;PA1902;PA2195;PA3361;PA1904;PA1903;PA4211;PA3333;PA4209;PA4217
261	PA2652;PA4051;PA2339;PA3584;PA4193;PA4192;PA5171;PA1317;PA0323;PA1393;PA5173;PA5172;PA2104;PA0792	PA2981;PA1094;PA0504;PA0085;PA1658;PA3294;PA5155;PA3372;PA1341
262	PA2947;PA4861;PA2517;PA2061;PA0325;PA1868;PA2516;PA2338;PA0030	PA1585;PA3629;PA2974;PA4973;PA2193;PA0890;PA1445;PA4417;PA2796;PA1796
263	PA3097;PA3187;PA1100;PA3351;PA4633;PA3416;PA0387;PA3418;PA1342;PA1004	PA3151;PA4559;PA0303;PA4758;PA5154;PA5164;PA2013;PA4946;PA0849;PA4957;PA3802;PA5369;PA3832;PA4865
264	PA0098;PA0480;PA0205;PA0202;PA0203;PA0662	PA0768;PA1447;PA4031;PA3792;PA4741;PA4934;PA2906;PA2876;PA1445;PA3742;PA5415;PA3471;PA4865;PA4314;PA5435;PA0564
265	PA3651;PA3642;PA1326;PA4276;PA4268;PA3745;PA2964;PA2969;PA4260;PA4433;PA0501;PA5372;PA4432;PA2513;PA4272;PA4748;PA4263;PA4274;PA4267;PA4429;PA4264;PA3654;PA0579;PA4563;PA0968;PA0593;PA1553;PA4271;PA4482;PA5568;PA0502;PA5010;PA2584;PA4568;PA4249;PA4670;PA4261;PA4846;PA3822	PA2652;PA4973;PA4310;PA5171;PA1905;PA4236;PA3600;PA4880;PA2446;PA1561;PA1081;PA5173;PA3444;PA4211;PA5172;PA3478;PA4209;PA3479;PA4217
266	PA0510;PA0523;PA0524;PA3392;PA3874;PA2813;PA3877;PA3875;PA3876;PA0519;PA2776	PA3382;PA1317;PA3443;PA2445;PA3182;PA1696;PA3478;PA1719;PA1701;PA1061;PA1723;PA1320;PA3444;PA2444;PA3936;PA3183;PA3181;PA3449;PA1724;PA1319;PA1318;PA1716;PA1692
267	PA3151;PA4192;PA1317;PA3120;PA1001;PA1319;PA4133;PA1318;PA3121	PA4496;PA5154;PA4975;PA3568;PA5155;PA1073;PA3865;PA1070;PA1984;PA4976;PA5082;PA1692;PA3028;PA4980
268	PA2507;PA4505;PA3628;PA1317;PA5421;PA4503;PA2513;PA2509;PA4504;PA2514;PA2682;PA3236;PA2508;PA4207;PA2512;PA2105;PA3479	PA0083;PA0510;PA2685;PA0089;PA0082;PA0077;PA0088;PA3600;PA0084;PA0085;PA2813;PA0080;PA0078;PA2811;PA0090;PA0081;PA0087
269	PA5093;PA5106;PA1179;PA5094;PA4133;PA3337;PA5100;PA2442;PA2579;PA1180;PA3570;PA5098	PA4588;PA0510;PA4973;PA2523;PA0523;PA0524;PA1856;PA3392;PA4205;PA1927;PA0518;PA4417;PA0958;PA5445;PA0519;PA5508
270	PA3584;PA2981;PA2473;PA5215;PA5427;PA4861;PA2060;PA1982;PA0222	PA0768;PA0482;PA3607;PA0851;PA0296;PA1013;PA4402;PA4399;PA4946;PA0301;PA2640;PA2646;PA2018;PA1553;PA5175;PA4812;PA1102;PA0503;PA0603;PA3803;PA5435
271	PA2151;PA2144;PA0228;PA0441;PA1976;PA2513;PA0227;PA1736;PA2509;PA2416;PA2682;PA2152;PA2514;PA2508;PA0263;PA2512;PA2232;PA4811	PA1719;PA4225;PA4208;PA3719;PA4771;PA4230;PA4224;PA4206;PA3600;PA4226;PA4228;PA4207;PA4205;PA4231
272	PA5171;PA4626;PA5173;PA5172;PA3350;PA3569;PA3570	PA0997;PA2592;PA0998;PA3600;PA1602;PA3236;PA0494;PA3366;PA1002;PA5074;PA1946;PA2193;PA4502;PA4504;PA2811;PA1003;PA1432;PA0996;PA3724;PA1000;PA1501;PA0999;PA3476;PA1518;PA1001;PA4211
273	PA3584;PA1317;PA3047;PA3406;PA4158;PA0651;PA3582;PA4161;PA4159;PA4470;PA3405	PA1581;PA2507;PA0523;PA2317;PA1856;PA2638;PA2513;PA2509;PA2514;PA4430;PA2682;PA2508;PA2645;PA2644;PA2648;PA2512;PA2647;PA3366;PA2643;PA0316
274	PA2507;PA1095;PA2711;PA0747;PA1317;PA2513;PA3930;PA2514;PA2682;PA3929;PA1092;PA3582;PA3182;PA1320;PA2512;PA2508;PA3366;PA1310	PA1002;PA1657;PA0999;PA0997;PA2592;PA3476;PA4594;PA2193;PA0998;PA1000;PA0085;PA2412;PA1658;PA0597;PA0996;PA1668;PA1001;PA4211;PA1003;PA1432;PA3545
275	PA0380;PA0968;PA2513;PA2000;PA2514;PA0887;PA4750;PA2512;PA5445;PA2579;PA5098	PA1874;PA1002;PA1737;PA0997;PA4613;PA0999;PA3392;PA0998;PA1000;PA3935;PA1001;PA3582;PA0996
276	PA3159;PA1686;PA2165;PA1534	PA3097;PA4225;PA4230;PA5302;PA3100;PA4224;PA4761;PA4226;PA1101;PA2811;PA3582;PA5471;PA4228;PA1246;PA1452;PA5304;PA5435;PA4231
277	PA3584;PA2685;PA1856;PA3628;PA3579;PA1535;PA4206;PA3582;PA4207;PA4284;PA2105;PA5508	PA3187;PA3600;PA0782;PA1984;PA1342;PA0005;PA0132;PA5302;PA1566;PA2007;PA0609;PA1339;PA1340;PA3639;PA1338;PA0849;PA0130;PA1341;PA0865;PA3253;PA4973;PA0524;PA2950;PA5155;PA2000;PA4133;PA1999;PA2968;PA1337;PA2812
278	PA4443;PA4193;PA3442;PA3446;PA3600;PA3935;PA4528;PA1662;PA3523;PA3938;PA4771;PA3557;PA3443;PA3556;PA3937;PA0280;PA3444;PA2444;PA3936;PA0282;PA2204;PA4973;PA0920	PA0747;PA3181;PA0363;PA2553;PA1946;PA3540;PA3392;PA0524;PA3568;PA3194;PA3547;PA3541;PA3582;PA2012;PA3182;PA3183;PA3193;PA3569;PA3570;PA5508
279	PA3553;PA0082;PA0077;PA0095;PA0079;PA0088;PA0782;PA0080;PA0078;PA3559;PA1179;PA3552;PA4774;PA3557;PA3556;PA0090;PA4773;PA0075;PA0081;PA3554;PA0091;PA0084;PA0072;PA0085;PA2444;PA0074;PA0087;PA0083;PA2536;PA3558;PA5415;PA0089	PA3584;PA0228;PA0887;PA3582;PA3182;PA2321
280	PA1874;PA4443;PA4208;PA3471;PA3582;PA3366;PA0519;PA3861;PA2008;PA1657;PA3584;PA5142;PA2009;PA4748;PA2007;PA5100;PA0604;PA3004;PA4500;PA0865;PA4205;PA3627;PA4206;PA3822	PA0427;PA3719;PA2599;PA0681;PA3721;PA0678;PA2600;PA2598
281	PA2584;PA1438;PA0747;PA5522;PA1997;PA0219;PA2570;PA2605;PA1931;PA0174;PA0173;PA0357;PA1252	PA4443;PA3584;PA0523;PA0524;PA5557;PA5429;PA1984;PA4482;PA4290;PA2744;PA1464;PA5075
282	PA2592;PA1871;PA4211;PA0106;PA1902;PA4236;PA0143;PA1752;PA1249;PA2815;PA0105;PA1092;PA5172;PA1562;PA0175;PA5213;PA1095;PA1930;PA2638;PA0178;PA1174;PA3100;PA2193;PA1905;PA3477;PA1904;PA3418;PA3478;PA0176;PA5058;PA5171;PA3724;PA1094;PA1061;PA0179;PA2250;PA1246;PA2641;PA1247;PA3479;PA3476;PA0177;PA2194;PA1901;PA5173;PA1903;PA2195;PA2573;PA0704	PA3446;PA3236;PA1070;PA5435;PA5372;PA1071;PA1856;PA1072;PA5417;PA1180;PA5379;PA3914;PA2018;PA1927;PA5419;PA3875;PA3872;PA5416;PA5420;PA5421;PA1073;PA5418
283	PA2360;PA2947;PA2369;PA4973;PA2370;PA5171;PA2367;PA5140;PA2371;PA2368;PA5415;PA1072;PA5172;PA1337;PA2361	PA4225;PA2592;PA3187;PA4130;PA1602;PA3582;PA1092;PA3195;PA2264;PA3366;PA3545;PA1087;PA1095;PA1179;PA3584;PA1317;PA4226;PA4504;PA3182;PA3478;PA1180;PA1094;PA2323;PA3193;PA1656;PA1320;PA2321;PA3479;PA2261;PA2265;PA3183;PA3476;PA3181;PA0524;PA3194;PA1319;PA1318;PA2263;PA1660
284	PA3479;PA3446;PA3600;PA0085;PA2446;PA0887;PA1319;PA2445;PA0102;PA5445;PA3478;PA5217	PA5522;PA4911;PA4125;PA1694;PA3236;PA1717;PA0107;PA1690;PA4123;PA2811;PA1173;PA2813;PA1696;PA4121;PA1693;PA2940;PA1701;PA1695;PA4122;PA1723;PA1703;PA4127;PA1691;PA1698;PA5421;PA0323;PA1724;PA1716;PA4124;PA2812;PA1692
285	PA1661;PA0082;PA0095;PA0998;PA0088;PA0077;PA0080;PA0078;PA0090;PA0996;PA0075;PA0091;PA0089;PA1000;PA0084;PA0072;PA0085;PA0074;PA0083;PA0999;PA2685;PA1001;PA0087	PA2944;PA5096;PA2446;PA3516;PA1092;PA1310;PA1317;PA3713;PA2445;PA5100;PA5098;PA1321;PA1927;PA1320;PA3444;PA2444;PA0193;PA2891;PA1319;PA1318;PA3551;PA3547;PA5106
286	PA0997;PA3553;PA0998;PA3559;PA1002;PA1179;PA3552;PA4774;PA3557;PA3477;PA3556;PA4773;PA1003;PA1432;PA4264;PA0996;PA1180;PA3554;PA3555;PA1000;PA0084;PA0085;PA1656;PA4776;PA4453;PA0083;PA0999;PA3476;PA3558;PA1001;PA4211;PA4207	PA2008;PA3870;PA1557;PA2009;PA3120;PA3364;PA0196;PA2000;PA1072;PA2007;PA1073;PA3874
287	PA1095;PA0749;PA1254;PA2991;PA3929;PA4290;PA0958	PA2438;PA5214;PA4973;PA3609;PA2944;PA2840;PA4234;PA3296;PA2444;PA4773;PA3314
288	PA0872;PA2008;PA4163;PA0870;PA5192;PA2009;PA2000;PA2446;PA5415;PA2445;PA1984;PA2007;PA2442;PA2444;PA0865;PA3478;PA3479	PA3554;PA3555;PA1179;PA3552;PA4774;PA3553;PA3557;PA1701;PA3558;PA1326;PA3556;PA4776;PA4777;PA4773;PA1180;PA3559
289	PA3601;PA4969;PA4454;PA3742	PA2507;PA1667;PA1657;PA1701;PA5368;PA4613;PA0844;PA2513;PA0849;PA1927;PA3383;PA2514;PA2826;PA5369;PA3236;PA3380;PA2512
290	PA3629;PA3584;PA3628;PA1317;PA2840;PA5420;PA4351;PA1927;PA2446;PA2561;PA3108;PA5415;PA1319;PA3236;PA3380;PA2444;PA5417;PA2352	PA0997;PA4225;PA4774;PA4230;PA4224;PA3194;PA3601;PA1000;PA3600;PA4226;PA1001;PA3193;PA0080;PA4228;PA4064;PA4231;PA4773;PA2321;PA3183
291	PA1095;PA4771;PA1421;PA3601;PA3600;PA2412;PA2408;PA4064;PA3182;PA1003;PA3183;PA0934	PA4225;PA4193;PA3442;PA2248;PA3935;PA2570;PA3447;PA4110;PA3552;PA4613;PA5302;PA3443;PA4351;PA4226;PA1566;PA4228;PA2012;PA5100;PA3937;PA3570;PA5098;PA3159;PA4091;PA5353;PA0223;PA5367;PA5095;PA2249;PA2250;PA3444;PA0193;PA3936;PA4231;PA4230;PA3445;PA4224;PA3568;PA2013;PA3569;PA5304;PA5106
292	PA2295;PA2512;PA3350;PA1384;PA2513;PA0887;PA4188;PA4290;PA2514;PA0865;PA5445;PA2019	PA3495;PA3557;PA4235;PA0196;PA0195;PA4389;PA3366;PA5538;PA3099
293	PA5427;PA1694;PA1049;PA1717;PA5172;PA3584;PA2193;PA1557;PA1555;PA1697;PA1690;PA1725;PA4351;PA5230;PA1696;PA4121;PA1556;PA1693;PA1719;PA1701;PA5171;PA1695;PA1723;PA3337;PA1703;PA1691;PA1722;PA1698;PA0836;PA0295;PA1724;PA1716;PA1692	PA0228;PA5415;PA0130;PA3929;PA2442;PA3182;PA2444;PA3930;PA4217
294	PA2553;PA2001;PA4024;PA2446;PA1984;PA3356;PA5452;PA4217;PA0872;PA2008;PA0795;PA4771;PA5302;PA0870;PA2009;PA4502;PA4504;PA1072;PA2445;PA2007;PA2012;PA2011;PA3159;PA0794;PA2247;PA5154;PA2014;PA4500;PA2250;PA2444;PA0865;PA4505;PA2015;PA2555;PA2013;PA5155;PA2000;PA3569;PA1999;PA1073	PA3584;PA4773;PA4774;PA1701;PA1695;PA1317;PA1690;PA5418;PA0849;PA2513;PA2514;PA2321;PA1320;PA1716;PA5539;PA2512;PA5538;PA1693;PA1703
295	PA1874;PA0157;PA5322;PA3540;PA4548;PA5514;PA1317;PA5323;PA2323;PA5103;PA1319;PA3541;PA1318;PA3551;PA1321;PA3547;PA3545;PA2969	PA4208;PA1701;PA4206;PA3769;PA0887;PA0130;PA4207;PA4205
296	PA4038;PA3151;PA3159;PA3719;PA3156;PA3148;PA3721;PA0324;PA3152;PA3155;PA0108;PA3158	PA1002;PA1657;PA0999;PA0997;PA4208;PA3333;PA2891;PA0998;PA4626;PA1000;PA5260;PA1001;PA3498;PA0996
297	PA1874;PA1667;PA4208;PA1818;PA1602;PA3582;PA2828;PA3068;PA4442;PA3584;PA0281;PA3182;PA0996;PA3401;PA0897;PA1341;PA4205;PA1669;PA3181;PA0898;PA4206;PA1668;PA1905;PA1660;PA4307;PA4207	PA4225;PA2444;PA4224;PA3568;PA5427;PA2446;PA4226;PA0887;PA2445;PA4228;PA5230;PA4708;PA2514;PA2443;PA1432;PA1556
298	PA4910;PA4912;PA4911;PA3236;PA4977;PA5372;PA5378;PA3514;PA4909;PA1525;PA4913;PA0958;PA4786;PA5417;PA4980;PA5379;PA2711;PA1927;PA5419;PA3337;PA1982;PA5416;PA4908;PA2862;PA4975;PA5420;PA5421;PA0203;PA5376;PA5418	PA3607;PA1659;PA3131;PA1317;PA0051;PA1318;PA5162;PA0865;PA3183
299	PA0997;PA3553;PA0998;PA2195;PA3559;PA1002;PA1179;PA3552;PA4774;PA2193;PA3557;PA3556;PA4773;PA1003;PA0996;PA4777;PA3554;PA4588;PA3555;PA1000;PA4776;PA0999;PA3476;PA2194;PA3558;PA1001;PA4211	PA2008;PA3584;PA0523;PA0524;PA3560;PA3392;PA0504;PA2009;PA2000;PA2249;PA2007;PA5082;PA3582;PA1999;PA2444;PA2512;PA0865
