feature	positive_signature	negative_signature
236	PA1224;PA0324;PA0589	PA1586;PA0427;PA4401;PA1445;PA4251;PA4250;PA4687;PA3356;PA5435;PA4688;PA4053;PA4260;PA4432;PA1589;PA0890;PA1584;PA4865;PA3348;PA4758;PA1587;PA1278;PA3742
237	PA4230;PA3187;PA4224;PA2105;PA4470;PA3601;PA5139;PA3600;PA4226;PA2104;PA4228;PA4687;PA5435	PA1095;PA3486;PA0524;PA1094;PA3392;PA3449;PA3443;PA1024;PA0184;PA5313;PA1092;PA1086;PA3937;PA3448;PA3938;PA2084;PA0935;PA1087
238	PA1586;PA3375;PA5368;PA0089;PA1384;PA3384;PA5242;PA4351;PA3383;PA0686;PA5297;PA0010;PA5549;PA4161;PA5369;PA3380;PA0684;PA0347;PA3498;PA1393	PA3700;PA5192;PA4234;PA2810;PA5349;PA0552;PA3171;PA0662;PA4700
239	PA0997;PA0998;PA1694;PA1717;PA1690;PA1697;PA1725;PA1696;PA0996;PA1693;PA1719;PA1701;PA1695;PA1723;PA1703;PA0999;PA1691;PA1698;PA1722;PA1724;PA1716;PA1692	PA4230;PA4208;PA0524;PA4513;PA2412;PA4226;PA4207;PA0494;PA5304
240	PA2389;PA0524;PA0523;PA2413;PA3392;PA2531;PA2412;PA2390;PA2408;PA2407;PA4708;PA2409;PA4470	PA4202;PA2513;PA0179;PA2514;PA2512;PA3366
241	PA0747;PA2553;PA5522;PA2001;PA2248;PA4416;PA0872;PA2003;PA5302;PA5304;PA2445;PA2012;PA3570;PA2011;PA2247;PA2014;PA2250;PA2249;PA4417;PA2444;PA4418;PA4414;PA4230;PA2015;PA2555;PA2013;PA2000;PA1999;PA4207;PA4411;PA3569	PA4910;PA0510;PA0106;PA4912;PA4911;PA0518;PA3516;PA0105;PA3523;PA1256;PA0523;PA3392;PA4909;PA4913;PA2826;PA1927;PA1982;PA3183;PA3517;PA0524;PA2862;PA1518;PA5173;PA1326;PA0108
242	PA1827;PA1095;PA1382;PA3131;PA4761;PA1224;PA1094;PA2903;PA1933;PA0424;PA4158;PA1249;PA1092;PA1384;PA1393;PA0564	PA5206;PA1000;PA0247;PA4839;PA4274;PA5310
243	PA3555;PA3914;PA3609;PA3876;PA4771;PA5302;PA3557;PA4524;PA1421;PA4808;PA3556;PA3877;PA4812;PA2253;PA4773;PA4810;PA5304;PA4811	PA4910;PA5036;PA4130;PA0036;PA4442;PA4217;PA3300;PA1905;PA3418;PA5100;PA1693;PA4588;PA1927;PA0130;PA0035;PA5103;PA3121;PA3333;PA1247;PA2555;PA5541;PA3120;PA0263;PA4133;PA1611;PA4211;PA5035
244	PA3187;PA4024;PA2446;PA2248;PA1070;PA1984;PA2232;PA3366;PA5452;PA5508;PA0872;PA2008;PA0870;PA2009;PA1072;PA2445;PA2007;PA2442;PA2443;PA2247;PA5154;PA2249;PA2444;PA0865;PA5155;PA2000;PA5415;PA0887;PA1999;PA4290;PA1073	PA3476;PA1667;PA1657;PA2592;PA3479;PA4774;PA1666;PA2413;PA2412;PA2408;PA2587;PA4776;PA2409;PA3478;PA4777
245	PA2247;PA2634;PA0098;PA1338;PA2009;PA0782;PA2446;PA2248;PA2249;PA2250;PA2445;PA2000;PA5415;PA1999;PA2444;PA4812;PA4810;PA1340;PA4811;PA0865	PA2652;PA4443;PA2203;PA4193;PA3442;PA3446;PA2599;PA1756;PA2329;PA3935;PA3931;PA1249;PA2594;PA3447;PA2310;PA3938;PA4442;PA2328;PA2596;PA3443;PA2309;PA0281;PA2600;PA2083;PA2086;PA3937;PA2062;PA2308;PA4192;PA1493;PA5025;PA1838;PA0280;PA1927;PA2412;PA0283;PA0603;PA1246;PA2598;PA3936;PA0193;PA3448;PA4195;PA2084;PA0186;PA3444;PA3476;PA5103;PA2204;PA4194;PA3445;PA0282;PA2202;PA3449;PA0184
246	PA4225;PA5427;PA3582;PA4810;PA3195;PA3028;PA3584;PA1557;PA3579;PA4226;PA4228;PA3182;PA0954;PA0604;PA3232;PA0603;PA2321;PA4231;PA3183;PA4230;PA3181;PA4224;PA3568;PA0605;PA4290;PA2263	PA0896;PA2512;PA0872;PA2008;PA0870;PA2009;PA2513;PA2509;PA2007;PA2445;PA2012;PA2442;PA2014;PA1927;PA0897;PA2444;PA2514;PA0865;PA2015;PA1518;PA2013;PA0920;PA2000;PA1999;PA5304;PA1692
247	PA3553;PA3559;PA1179;PA3552;PA4774;PA3557;PA3556;PA4773;PA5417;PA4777;PA1180;PA3554;PA3629;PA3555;PA1000;PA4776;PA1982;PA4969;PA4908;PA3558;PA1001;PA2857	PA3476;PA4613;PA2444;PA3547;PA3540;PA0849;PA4130;PA2412;PA2446;PA2570;PA2445;PA3541;PA2442;PA4114;PA3542;PA2443;PA1432;PA3545
248	PA2446;PA2232;PA5435;PA3513;PA2445;PA2012;PA5100;PA2104;PA5417;PA2011;PA5098;PA5353;PA3512;PA2412;PA0202;PA2444;PA5416;PA0482;PA5523;PA2948;PA5094;PA3568;PA5421;PA5415;PA5272	PA3187;PA3582;PA5172;PA3195;PA4771;PA3182;PA4954;PA2147;PA2323;PA0035;PA4417;PA0275;PA2321;PA2261;PA3183;PA3320;PA3181;PA5221;PA3194;PA0530;PA1319;PA2263;PA3193;PA5310
249	PA3584;PA3579;PA2893;PA5500;PA3601;PA3600;PA5541;PA0263;PA4133;PA4065;PA2648;PA3582;PA1092;PA5539;PA3478;PA2290;PA5538;PA3479	PA0997;PA4208;PA0998;PA2248;PA3356;PA0872;PA5302;PA2009;PA4226;PA2445;PA4228;PA2776;PA2247;PA3030;PA1000;PA2250;PA2444;PA0865;PA4205;PA0999;PA4973;PA2000;PA1001;PA4207;PA5304
250	PA3151;PA3159;PA3156;PA1317;PA3148;PA3152;PA1318;PA2444;PA3155;PA3158;PA4688	PA1657;PA0510;PA0997;PA4208;PA4771;PA3314;PA2020;PA0228;PA0998;PA4205;PA2513;PA4206;PA1658;PA4207;PA2514;PA0996
251	PA0999;PA0997;PA0998;PA1249;PA0266;PA1003;PA0996;PA3930	PA3187;PA5427;PA0518;PA3498;PA0519;PA0523;PA1557;PA1555;PA1525;PA2009;PA4351;PA3364;PA3877;PA1556;PA1180;PA2011;PA2014;PA3337;PA2444;PA0605;PA3569;PA2550
252	PA1874;PA3914;PA0180;PA1930;PA2573;PA4310;PA4947;PA1100;PA3351;PA4206;PA4309;PA2570;PA1463;PA1458;PA1092;PA1077;PA1081;PA1464;PA1082;PA3526;PA1087	PA5140;PA2514;PA5508
253	PA4260;PA4273;PA4246;PA0373;PA4251;PA4249;PA4729;PA5429;PA4238;PA4261;PA4254;PA4274;PA4232;PA4267;PA1464;PA4262;PA4247;PA4248	PA3151;PA3914;PA2981;PA5215;PA3514;PA5541;PA5522;PA3600;PA1927;PA4504;PA3372;PA3877;PA4418;PA5538
254	PA4443;PA2203;PA4193;PA3442;PA1756;PA2599;PA3446;PA3935;PA3931;PA2594;PA2310;PA3938;PA4442;PA3443;PA3522;PA0281;PA2600;PA2083;PA3937;PA2062;PA4192;PA1493;PA1838;PA0280;PA2412;PA0283;PA3444;PA2598;PA3936;PA4195;PA4194;PA4470;PA5103;PA0282;PA2204;PA3445;PA2202;PA3449	PA0872;PA3187;PA0870;PA2009;PA4880;PA4811;PA2000;PA1602;PA1999;PA4812;PA0494;PA4810;PA3366;PA0865;PA4217
255	PA0997;PA2592;PA4211;PA0998;PA1902;PA4130;PA2195;PA1249;PA3105;PA4217;PA1002;PA1657;PA2193;PA3477;PA3361;PA1904;PA5230;PA1003;PA0996;PA3478;PA3724;PA1000;PA3333;PA3479;PA0999;PA3476;PA1130;PA2194;PA1901;PA1658;PA1001;PA1903;PA1905;PA0143	PA0494;PA5098;PA1254
256	PA0997;PA0747;PA3553;PA2512;PA3559;PA1179;PA3552;PA4774;PA3557;PA1317;PA2513;PA4226;PA3556;PA4228;PA4773;PA1180;PA4777;PA3554;PA3555;PA4010;PA2081;PA1320;PA4776;PA2514;PA4453;PA4230;PA4224;PA3558;PA4455;PA1319;PA1318;PA1086;PA5304	PA3151;PA3148;PA5421;PA4153;PA4148;PA5173;PA4152;PA0203
257	PA3151;PA3159;PA0091;PA2584;PA3148;PA3152;PA0011;PA3877;PA3875;PA3155;PA3874;PA3158	PA3553;PA4594;PA0782;PA0293;PA1092;PA0494;PA3559;PA1179;PA3552;PA4774;PA3557;PA1697;PA3556;PA1696;PA4773;PA1180;PA4777;PA3554;PA3555;PA1701;PA1695;PA1094;PA1723;PA4776;PA5443;PA1698;PA3558;PA1086;PA4307
258	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1074;PA1716;PA0602;PA1717;PA1696;PA1692;PA2105;PA1693;PA1703	PA3584;PA0997;PA3870;PA5368;PA5366;PA0998;PA2513;PA5369;PA3252;PA2514;PA1003;PA4217
259	PA2248;PA2446;PA2512;PA3366;PA0872;PA2008;PA5302;PA0870;PA2009;PA2513;PA4504;PA2007;PA2445;PA3478;PA3570;PA2011;PA2247;PA0227;PA2014;PA2249;PA2250;PA2514;PA0865;PA4205;PA3814;PA2000;PA1999;PA4207;PA3569;PA5106	PA4695;PA1719;PA4694;PA0353;PA1260;PA4969;PA5310;PA3601;PA5541;PA4696;PA0196;PA4125;PA3516;PA4123;PA0195;PA4064;PA1384;PA1556;PA5538
260	PA3151;PA3159;PA0523;PA0524;PA3155;PA2513;PA4953;PA2514;PA1668;PA4188;PA2512;PA4470;PA3479	PA0997;PA0106;PA0998;PA1694;PA4125;PA0080;PA0078;PA3582;PA1717;PA0113;PA0107;PA4110;PA1725;PA4123;PA4228;PA1696;PA2019;PA4121;PA0081;PA1719;PA1701;PA1695;PA0084;PA0085;PA1723;PA4122;PA0074;PA1703;PA0083;PA1722;PA1698;PA4224;PA1724;PA1716;PA4124;PA0087
261	PA2592;PA1661;PA3187;PA0228;PA1902;PA2840;PA2513;PA3361;PA1904;PA3182;PA3478;PA4588;PA3724;PA0227;PA2323;PA2514;PA3121;PA3333;PA2321;PA3479;PA3181;PA1658;PA1668;PA4133;PA1903;PA1905;PA5035	PA0872;PA5445;PA3377;PA1701;PA1856;PA0870;PA2009;PA1927;PA1694;PA2444;PA1696;PA5304;PA5310;PA1693;PA5508
262	PA2507;PA5416;PA2592;PA2003;PA4773;PA0228;PA5421;PA4503;PA2513;PA2329;PA2509;PA5419;PA2682;PA2514;PA5304;PA2508;PA2512;PA1799;PA5417;PA2606	PA1586;PA4208;PA3719;PA2446;PA0651;PA5172;PA4209;PA4217;PA0281;PA1904;PA0958;PA3182;PA5171;PA0085;PA0130;PA2444;PA4205;PA4973;PA3181;PA4206;PA5173;PA2889;PA1905;PA4207
263	PA3553;PA1445;PA1902;PA2828;PA4209;PA4217;PA2523;PA3552;PA2193;PA1557;PA4761;PA2812;PA1905;PA1904;PA2811;PA4773;PA2776;PA3333;PA2194;PA1901;PA4133;PA1903;PA4211;PA5304;PA4207	PA2507;PA3639;PA0524;PA0403;PA2513;PA3364;PA4504;PA2514;PA2682;PA2508;PA5172;PA2512;PA3366
264	PA2008;PA4973;PA2009;PA4130;PA1319;PA2007;PA5100;PA0865	PA3553;PA3452;PA1602;PA1101;PA3582;PA0494;PA4810;PA3559;PA5508;PA5372;PA1179;PA3552;PA4774;PA3584;PA3557;PA5200;PA1566;PA3556;PA4773;PA4811;PA5445;PA1180;PA4777;PA3554;PA3555;PA4776;PA1086;PA0879;PA5217;PA3875;PA1421;PA3558;PA4812;PA4389
265	PA2105;PA1868	PA1667;PA1661;PA4208;PA3553;PA4211;PA1666;PA1902;PA3600;PA2329;PA2570;PA1662;PA5538;PA3559;PA4217;PA0132;PA1657;PA3584;PA3552;PA4774;PA3557;PA1904;PA3556;PA5100;PA4773;PA4865;PA5417;PA3930;PA4777;PA3554;PA3555;PA1927;PA4064;PA4776;PA3121;PA3333;PA4205;PA1659;PA3558;PA3601;PA4206;PA4133;PA4065;PA1903;PA1905;PA1660;PA4207
266	PA4885;PA2570;PA1904;PA3102;PA1382	PA0098;PA3310;PA0773;PA2105;PA5176;PA4696;PA4042;PA4316;PA5063;PA2104;PA3526
267	PA4613;PA0082;PA0106;PA0174;PA0112;PA0108;PA0078;PA3182;PA0173;PA0175;PA2105;PA0107	PA2944;PA1281;PA3600;PA0518;PA3366;PA4774;PA1946;PA3014;PA4773;PA1556;PA2011;PA5557;PA4055;PA1656;PA1320;PA2444;PA3531;PA0524;PA1659;PA3558;PA3601;PA2000;PA1999;PA5355
268	PA1667;PA1661;PA3187;PA2553;PA1662;PA1092;PA2512;PA1657;PA2008;PA4771;PA2009;PA2513;PA3361;PA2007;PA1339;PA1340;PA3570;PA0085;PA1656;PA2514;PA1341;PA0865;PA3479;PA2536;PA1659;PA1658;PA0263;PA1668;PA4133;PA4124;PA1660	PA5378;PA5379;PA5416;PA4230;PA5420;PA3601;PA5421;PA5418;PA4880;PA5417;PA1602;PA5419;PA3236;PA4228;PA4064;PA5539;PA5376;PA5538;PA4110
269	PA3554;PA3555;PA1179;PA3552;PA4774;PA3553;PA3187;PA3557;PA3558;PA4454;PA5429;PA3556;PA4776;PA4777;PA4773;PA1180;PA3559	PA0510;PA3870;PA1902;PA2570;PA0518;PA0519;PA4217;PA3151;PA0523;PA3392;PA4351;PA3877;PA3155;PA3874;PA3914;PA1927;PA3876;PA3875;PA3872;PA0524;PA3152;PA4133
270	PA4225;PA0747;PA3187;PA0106;PA2553;PA4733;PA2001;PA2248;PA3356;PA0872;PA2008;PA0795;PA0132;PA2003;PA0870;PA2009;PA4226;PA2007;PA4228;PA5100;PA2012;PA1074;PA3418;PA3710;PA2011;PA3570;PA0794;PA2247;PA0796;PA2014;PA2249;PA2250;PA0130;PA0865;PA4230;PA2862;PA2015;PA0336;PA3568;PA2555;PA2013;PA2000;PA0887;PA1999;PA3569;PA5153	PA2584;PA0024;PA3584;PA1317;PA3449;PA1927;PA1318;PA3447;PA3938
271	PA2944;PA0106;PA0105;PA0108;PA5452;PA0107	PA1667;PA1661;PA3870;PA1666;PA1694;PA1662;PA1092;PA1717;PA4217;PA1087;PA1657;PA1095;PA1697;PA1725;PA1080;PA1696;PA1693;PA1079;PA1719;PA1701;PA1695;PA1094;PA1723;PA0130;PA1656;PA3876;PA1703;PA1691;PA1722;PA1698;PA1659;PA0504;PA1658;PA1724;PA1716;PA1081;PA1660;PA1086;PA1692
272	PA3584;PA2339;PA2015;PA2014;PA5435;PA4815;PA1927;PA1959;PA1384;PA0680;PA1757	PA0132;PA2947;PA3560;PA4548;PA1338;PA0480;PA3294;PA3217;PA5304;PA4114;PA5063;PA1340;PA1432;PA0662
273	PA3476;PA1179;PA4211;PA2193;PA3557;PA2906;PA0085;PA1217;PA4776;PA1905;PA4777;PA4773;PA1692;PA2742;PA1432;PA3559	PA1827;PA3486;PA1982;PA1326;PA5137;PA4470;PA0222
274	PA4973;PA2413;PA2412;PA2445;PA2811;PA3337;PA1806;PA2444;PA2105;PA5098	PA4443;PA1871;PA3442;PA3446;PA3931;PA2570;PA3582;PA3447;PA3938;PA5508;PA1179;PA0523;PA3443;PA2691;PA0281;PA1696;PA3937;PA3478;PA1701;PA1695;PA0283;PA3444;PA3936;PA4195;PA0193;PA3448;PA3875;PA0865;PA4205;PA3445;PA0524;PA0184;PA1716;PA1692
275	PA4811;PA4973;PA4613;PA3719;PA1534	PA3870;PA2367;PA2413;PA0518;PA2408;PA0519;PA0523;PA3540;PA3392;PA4351;PA2390;PA2389;PA3874;PA3914;PA2412;PA3876;PA3875;PA0524;PA3551;PA2407;PA2409;PA5304
276	PA2147;PA3486;PA4973;PA1317;PA2413;PA2163;PA2165;PA2412;PA0660;PA2445;PA2164;PA2442;PA0602;PA2444;PA1982;PA2514;PA2153	PA0872;PA0510;PA4225;PA4230;PA0865;PA0870;PA2009;PA3600;PA4226;PA4065;PA1923;PA4228;PA4064;PA0175;PA5538;PA4231;PA5508
277	PA5034;PA5357;PA5503;PA3651;PA4771;PA3608;PA0025;PA5118;PA0607;PA3713;PA4449;PA2905;PA2969	PA0083;PA4918;PA1027;PA3187;PA1317;PA4777;PA0084;PA4125;PA4123;PA3551;PA4776;PA1135;PA4506;PA3195;PA3896;PA3545;PA5508
278	PA0966;PA1287;PA3721;PA3590;PA5439;PA5524;PA4037	PA1737;PA5074;PA1535;PA2009;PA4868;PA5422;PA5415;PA2155;PA4865;PA5539;PA3400;PA2352
279	PA0083;PA1317;PA4130;PA4133;PA1319;PA0080;PA3877;PA1320;PA1318;PA1660;PA3333	PA3584;PA2893;PA4065;PA3582;PA0494;PA2887;PA0112
280	PA1667;PA4310;PA0082;PA3156;PA0077;PA1666;PA0079;PA0088;PA0080;PA0078;PA1070;PA4688;PA1657;PA4771;PA2193;PA3294;PA1072;PA0090;PA3155;PA3159;PA0091;PA0089;PA3148;PA0084;PA0085;PA0074;PA3333;PA3158;PA0083;PA2536;PA1659;PA1658;PA0087;PA1073	PA1421;PA3540;PA5508;PA3541;PA0494;PA3547;PA0112
281	PA4385;PA1179;PA1277;PA4761;PA4206;PA1487;PA1319;PA4207;PA4865;PA1180	PA0510;PA0685;PA3600;PA3382;PA2022;PA3582;PA5471;PA0175;PA0519;PA4092;PA0523;PA3392;PA3522;PA3364;PA4123;PA2019;PA4121;PA2020;PA2321;PA3183;PA0524;PA0605;PA4307
282	PA4443;PA4973;PA3936;PA4193;PA4192;PA3446;PA0283;PA3516;PA0281;PA3444;PA3937;PA4195;PA4194;PA2105;PA4442	PA1095;PA4307;PA1094;PA0849;PA1561;PA1927;PA1602;PA2408;PA0242;PA1092;PA1140;PA2253;PA1086;PA0175;PA5445;PA4811;PA5217;PA1087
283	PA2947;PA2584;PA2948;PA4771;PA0342;PA5297;PA3361;PA2444;PA4707;PA3333	PA3187;PA4125;PA1694;PA1717;PA2008;PA1690;PA1697;PA2009;PA1725;PA5100;PA1696;PA4121;PA0750;PA1693;PA1719;PA1701;PA2020;PA1695;PA4122;PA1723;PA0865;PA4205;PA1703;PA1691;PA1722;PA1698;PA4206;PA1724;PA1716;PA1692
284	PA1927;PA3524;PA1217;PA4687;PA4969;PA2321;PA4777	PA2524;PA2008;PA5093;PA3584;PA3445;PA4771;PA5302;PA3446;PA5436;PA3721;PA4153;PA3364;PA4148;PA3454;PA2007;PA3582;PA5082;PA3444;PA5304;PA5435;PA0186
285	PA3013;PA0747;PA4193;PA3553;PA1101;PA1092;PA3559;PA1179;PA3552;PA4774;PA1856;PA3557;PA5373;PA5020;PA0281;PA3556;PA4773;PA5445;PA1180;PA4777;PA3554;PA3555;PA0283;PA4776;PA2624;PA3121;PA4194;PA1082;PA4195;PA2634;PA3558;PA0920;PA4307;PA2550	PA2507;PA4846;PA2003;PA1260;PA3187;PA0228;PA0227;PA3601;PA3600;PA2513;PA2000;PA2514;PA2682;PA2508;PA2968;PA5174;PA3646;PA2512;PA4687;PA3547
286	PA0997;PA2592;PA3187;PA0998;PA4130;PA2682;PA2512;PA4810;PA0872;PA2008;PA1179;PA2638;PA0870;PA2009;PA2513;PA2509;PA4123;PA4121;PA4811;PA0996;PA3478;PA1180;PA2507;PA1576;PA1000;PA4122;PA4500;PA5429;PA2508;PA2514;PA0865;PA3479;PA0999;PA3476;PA2000;PA1001;PA1999;PA4812;PA2195;PA5304	PA3151;PA5372;PA0091;PA1268;PA3517;PA0523;PA1260;PA0524;PA4202;PA3392;PA5373;PA2412;PA0530;PA2444;PA4708;PA1982;PA4707;PA1253;PA1256
287	PA4640;PA2862;PA1260;PA3187;PA3568;PA0604;PA2531;PA3232;PA0793;PA0606;PA0887;PA3582;PA0603;PA4290;PA5445;PA1256	PA4443;PA0997;PA4225;PA4193;PA3442;PA3446;PA2599;PA4211;PA0998;PA1902;PA4130;PA3935;PA3931;PA2570;PA2310;PA3938;PA4209;PA4442;PA4217;PA1657;PA1905;PA3443;PA2309;PA4226;PA3361;PA1904;PA0281;PA2600;PA2083;PA0195;PA3937;PA3478;PA4192;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA4195;PA5103;PA3333;PA4194;PA0282;PA2204;PA4230;PA2194;PA3445;PA1901;PA4224;PA3449;PA4133;PA1903;PA2195
288	PA2008;PA5164;PA3187;PA2009;PA2007;PA2444;PA3193;PA3183	PA4038;PA0441;PA0998;PA4912;PA0325;PA4911;PA1254;PA3516;PA5388;PA0444;PA1256;PA2513;PA3522;PA4226;PA2813;PA4228;PA3877;PA4121;PA3914;PA1260;PA0326;PA2514;PA1982;PA3876;PA4230;PA0323
289	PA3584;PA2151;PA3459;PA3030;PA3452;PA5171;PA1100;PA1101;PA3582;PA5172;PA1081;PA1086;PA2153;PA1079	PA0510;PA1661;PA3187;PA0204;PA3541;PA5471;PA2512;PA3366;PA3545;PA3540;PA3392;PA2009;PA2513;PA3364;PA2019;PA2018;PA0130;PA2514;PA5221;PA0263;PA4133;PA3547
290	PA2444;PA1946;PA1081;PA4880;PA5415;PA2445;PA4812;PA2442;PA1086;PA0494;PA1104;PA5103;PA4810;PA3366;PA4307;PA5508	PA0083;PA4230;PA2003;PA0747;PA0082;PA1659;PA0954;PA2902;PA3601;PA5541;PA3600;PA3522;PA0084;PA4226;PA1927;PA0085;PA1024;PA4228;PA4064;PA4231
291	PA2151;PA2674;PA1013;PA4376;PA1432;PA2104;PA0357;PA2105;PA2103	PA3719;PA5281;PA4417;PA0967;PA3659;PA1273;PA4538;PA3028;PA4110
292	PA2507;PA1719;PA0232;PA1179;PA2247;PA0228;PA0227;PA4912;PA2513;PA0196;PA2509;PA2018;PA0896;PA1927;PA4899;PA2249;PA2508;PA2514;PA2512;PA0899;PA4908	PA3870;PA4208;PA5372;PA4771;PA1317;PA5373;PA5445;PA2382;PA3478;PA3914;PA2444;PA3876;PA4205;PA3875;PA2261;PA4374;PA4206;PA0887;PA4290;PA4211;PA2263;PA4207
293	PA1798;PA1737;PA1179;PA2944;PA2711;PA1535;PA2001;PA4130;PA0976;PA3108;PA5415;PA5082;PA2905;PA2444;PA1180;PA3570	PA0091;PA3584;PA4208;PA0523;PA0524;PA0082;PA2536;PA4761;PA4206;PA1602;PA2541;PA0080;PA3582;PA4207;PA0074;PA0089;PA4954;PA4205;PA3183;PA4110
294	PA0872;PA0132;PA2858;PA0998;PA2009;PA2000;PA2084;PA0130;PA0195;PA2083;PA4207;PA0266;PA0494;PA0865	PA1179;PA3651;PA0523;PA3181;PA3187;PA0524;PA4761;PA3194;PA4504;PA0887;PA4417;PA5082;PA3582;PA4411;PA3195;PA3333;PA1180
295	PA1827;PA2105;PA1868;PA2018;PA1927;PA2019;PA2104	PA3628;PA2446;PA3582;PA0158;PA5435;PA3366;PA3584;PA0523;PA3364;PA4504;PA1072;PA2445;PA3182;PA4588;PA1024;PA2444;PA0865;PA4969;PA3183;PA3181;PA0524;PA4207;PA3569
296	PA3479;PA2947;PA1179;PA2944;PA0523;PA5353;PA1260;PA4010;PA1317;PA0524;PA2513;PA2570;PA1318;PA2905;PA2512;PA3559;PA5106	PA1071;PA4973;PA3187;PA1070;PA1984;PA0494;PA5035;PA4865;PA3214
297	PA3181;PA1452;PA4114;PA3194;PA3601;PA1445;PA5541;PA3600;PA2018;PA1081;PA3193;PA4064;PA3182;PA2321;PA5539;PA2263;PA2019;PA3183;PA3195;PA5538;PA2261	PA5372;PA2948;PA5096;PA5522;PA5373;PA0782;PA4504;PA2570;PA3713;PA5354;PA1341;PA4812;PA2514;PA4517;PA3875;PA1310;PA5355
298	PA4230;PA3446;PA4224;PA4226;PA0530;PA0281;PA4228;PA5103;PA5106;PA5098	PA3382;PA4125;PA2022;PA5539;PA5174;PA0347;PA3377;PA5366;PA3319;PA4351;PA3361;PA3296;PA4123;PA4121;PA2352;PA4122;PA1927;PA5369;PA0381;PA4127;PA3910;PA1156;PA5541;PA0887;PA0266
299	PA4193;PA3976;PA0088;PA0079;PA0782;PA2446;PA4130;PA3437;PA0098;PA5302;PA2445;PA2357;PA4192;PA0089;PA4010;PA0084;PA2444;PA0087;PA4973;PA5415;PA0081;PA5304;PA3896;PA4307	PA1095;PA2888;PA1535;PA1094;PA0838;PA1562;PA4435;PA2550
