feature	positive_signature	negative_signature
231	PA2652;PA3476;PA4310;PA5192;PA1338;PA1341	PA1655;PA3553;PA0088;PA3236;PA0080;PA3559;PA3552;PA4774;PA3557;PA1317;PA2541;PA3556;PA0090;PA4773;PA2019;PA4777;PA1321;PA3554;PA3555;PA0091;PA0089;PA0084;PA2018;PA0085;PA1320;PA4776;PA2536;PA3558;PA1319;PA1318;PA0087
232	PA4089;PA1667;PA5272;PA3400;PA5422	PA1823;PA4403;PA3751;PA4565;PA0593;PA2640;PA5260;PA3217;PA3108;PA4412;PA4450;PA0403;PA1187;PA2641;PA3171;PA4411;PA0662
233	PA5523;PA1856;PA1252;PA5522;PA3165;PA3406;PA0530;PA2943;PA2811;PA2442;PA3877;PA1320;PA1246;PA1248;PA3356	PA3639;PA3584;PA4973;PA3719;PA5020;PA3582;PA0750;PA4919;PA5119
234	PA3476;PA0851;PA5500;PA3601;PA2513;PA3600;PA1927;PA2412;PA4065;PA3113;PA4064;PA5539;PA2514;PA4470;PA4954;PA5538	PA1667;PA0997;PA1661;PA1666;PA0077;PA0998;PA0088;PA0782;PA2446;PA5388;PA0080;PA0078;PA1002;PA1657;PA1072;PA2445;PA1566;PA2442;PA0090;PA0996;PA1000;PA0084;PA0085;PA4122;PA2444;PA0074;PA0879;PA0087;PA0083;PA1669;PA0999;PA4973;PA3181;PA1511;PA5415;PA1668;PA1001;PA1806;PA0089
235	PA4307;PA3553;PA1320;PA3582;PA4773;PA5272;PA3559;PA5508	PA3870;PA3719;PA4442;PA0132;PA2009;PA1072;PA3877;PA0195;PA1340;PA3874;PA2153;PA5154;PA0227;PA2014;PA1927;PA0130;PA3876;PA3875;PA3872;PA2000;PA1999;PA1073;PA3569
236	PA2473;PA1438;PA0095;PA4861;PA0749;PA4901;PA4316;PA2920;PA2508	PA1586;PA3013;PA2217;PA1583;PA4740;PA4251;PA4250;PA3832;PA3366;PA1155;PA1581;PA4257;PA4256;PA4272;PA3163;PA4748;PA3656;PA1584;PA4274;PA0546;PA2616;PA0432;PA4934;PA0579;PA5557;PA4483;PA2629;PA1582;PA4255;PA4244;PA4482;PA1587;PA4252;PA2155;PA4263
237	PA4443;PA3553;PA3187;PA0106;PA4733;PA4810;PA3195;PA2105;PA3559;PA0107;PA1179;PA3552;PA3557;PA3556;PA4152;PA3182;PA4773;PA4811;PA1180;PA3554;PA3555;PA3333;PA2261;PA2265;PA4230;PA3181;PA3568;PA3558;PA4455;PA5453;PA4812;PA2263;PA3193;PA3569;PA0108	PA1657;PA2685;PA2536;PA0077;PA1100;PA0085;PA0782;PA0293;PA2691;PA0084;PA1779;PA0080;PA4064;PA0074;PA0193;PA0089
238	PA2444;PA1013;PA2020;PA3742;PA2647;PA2009;PA2644;PA2646;PA5128;PA5373;PA1553;PA4255;PA4250;PA2007;PA2000;PA2641;PA5315;PA2648;PA4429;PA0865;PA5505	PA3159;PA4613;PA3442;PA3449;PA1249;PA3444;PA2523;PA3447;PA4470;PA1247
239	PA1871;PA4208;PA3417;PA2248;PA3416;PA2570;PA0387;PA3366;PA0872;PA3584;PA2003;PA0870;PA2009;PA2007;PA3418;PA3478;PA2247;PA3724;PA2249;PA2250;PA0865;PA4205;PA3479;PA4206;PA4207;PA5106	PA0083;PA5445;PA4443;PA2204;PA2862;PA3445;PA3446;PA3452;PA0323;PA0084;PA3931;PA0283;PA0281;PA2594;PA1566;PA5471;PA4064;PA3444;PA3480;PA3938;PA4442
240	PA4443;PA2203;PA4193;PA3442;PA1756;PA2599;PA3446;PA3600;PA0204;PA3935;PA3931;PA1249;PA2594;PA2512;PA2310;PA3938;PA5538;PA4442;PA1179;PA3443;PA0281;PA2600;PA2083;PA3937;PA1180;PA2062;PA4192;PA5025;PA1838;PA0280;PA0283;PA0202;PA3444;PA2444;PA2598;PA2514;PA3936;PA4195;PA5103;PA0282;PA2204;PA4973;PA3445;PA0206;PA3449;PA3601;PA0203	PA3181;PA0523;PA3187;PA3560;PA1338;PA1602;PA5100;PA3182;PA0494
241	PA2203;PA3553;PA3442;PA3446;PA3935;PA2943;PA4759;PA3832;PA5471;PA5174;PA3938;PA5435;PA5223;PA3559;PA1179;PA3552;PA4774;PA1317;PA3443;PA4504;PA1072;PA3556;PA3937;PA2019;PA4773;PA1770;PA3554;PA4163;PA0796;PA0302;PA1838;PA3004;PA0283;PA0400;PA1320;PA3444;PA4470;PA2204;PA4973;PA3445;PA5436;PA3558;PA1319;PA3831;PA1318;PA2739;PA1326;PA0009;PA1073	PA0108;PA3345;PA0113;PA0174;PA0107
242	PA2553;PA2248;PA2446;PA4024;PA1984;PA2008;PA2009;PA5354;PA2445;PA2007;PA2442;PA2443;PA3570;PA2011;PA2247;PA5353;PA2014;PA2249;PA2250;PA2444;PA0865;PA5139;PA2000;PA5415;PA1999;PA3569;PA5355	PA3553;PA3541;PA1092;PA3559;PA1087;PA1095;PA1179;PA3552;PA4774;PA3557;PA3556;PA4773;PA1003;PA5445;PA4777;PA1585;PA3554;PA3555;PA1094;PA4776;PA2321;PA3479;PA3558;PA1086;PA4307
243	PA2008;PA1555;PA2009;PA2000;PA2813;PA2444;PA4810;PA2105	PA3476;PA1667;PA1657;PA4771;PA1659;PA1666;PA1976;PA0998;PA1658;PA1668;PA1319;PA1320;PA5304;PA3333;PA1321
244	PA0997;PA4125;PA4180;PA4138;PA4209;PA4217;PA4128;PA4123;PA1696;PA4121;PA0996;PA1693;PA1719;PA4163;PA1701;PA1000;PA4122;PA4158;PA4127;PA1722;PA1001;PA4133;PA4124	PA0427;PA3553;PA3187;PA0228;PA2682;PA2512;PA3366;PA3559;PA1179;PA3552;PA0523;PA4774;PA3557;PA4073;PA2513;PA3364;PA2509;PA3556;PA3877;PA2012;PA4773;PA1180;PA3554;PA2507;PA0091;PA4189;PA3555;PA0227;PA2014;PA1024;PA2508;PA2514;PA2321;PA0524;PA2015;PA3558;PA2013;PA2000;PA4188
245	PA0768;PA5141;PA3552;PA0363;PA3030;PA4569;PA3821;PA5046;PA0668;PA5558;PA5508	PA2652;PA3442;PA3446;PA0998;PA4130;PA3935;PA3931;PA1249;PA3938;PA2366;PA1174;PA3443;PA2600;PA3937;PA3478;PA3250;PA0283;PA3444;PA3936;PA5103;PA3254;PA4195;PA3479;PA4973;PA3445;PA0530;PA2365;PA4211
246	PA0999;PA3167;PA4973;PA0997;PA5453;PA1736;PA1001	PA0872;PA5302;PA3187;PA4513;PA1317;PA4226;PA5429;PA1319;PA3929;PA1092;PA4228;PA1320;PA1318;PA4811;PA0865;PA4231;PA1321
247	PA0510;PA5427;PA4235;PA4236;PA0518;PA1049;PA5172;PA0519;PA0523;PA1856;PA2193;PA1557;PA3392;PA1555;PA4351;PA3877;PA5230;PA1556;PA3874;PA0024;PA5171;PA3337;PA3876;PA5497;PA3875;PA3872;PA2194;PA3531;PA5436;PA0524;PA0836;PA0295;PA4430;PA5173	PA4225;PA4230;PA4224;PA0106;PA1317;PA0228;PA0227;PA2513;PA4226;PA2514;PA2682;PA1319;PA4228;PA2508;PA2512;PA0107
248	PA2471;PA4944;PA4351;PA2903;PA3043;PA4957;PA1668;PA3380;PA2991;PA5471;PA4188;PA5272	PA4283;PA3792;PA3803;PA5038;PA4234;PA5349;PA5199;PA1279;PA4114;PA5443;PA3861
249	PA1002;PA0999;PA4973;PA2444;PA5140;PA0998;PA1000;PA2513;PA2407;PA2514;PA1001;PA2682;PA2408;PA2409;PA0958;PA2512	PA0510;PA3870;PA3600;PA1602;PA2570;PA0518;PA5539;PA0519;PA3366;PA5538;PA0132;PA3552;PA0523;PA4771;PA2193;PA3392;PA3364;PA1904;PA1923;PA4228;PA1566;PA3877;PA3874;PA4980;PA3554;PA3914;PA0130;PA4064;PA3876;PA3875;PA3872;PA4230;PA0524;PA5436;PA3601;PA5541;PA4065
250	PA3554;PA3555;PA3876;PA2584;PA3553;PA2950;PA2840;PA3112;PA3217;PA3877;PA2968;PA5501;PA2232;PA5217;PA3875	PA3476;PA5355;PA3540;PA1695;PA5421;PA3542;PA3522;PA4500;PA0887;PA3541;PA3523;PA3582;PA3551;PA5376;PA3547;PA3545;PA5508
251	PA2507;PA0232;PA2247;PA2003;PA0228;PA0226;PA0447;PA2513;PA0227;PA2509;PA4503;PA2250;PA2682;PA2514;PA3929;PA2508;PA2512;PA3569;PA3930	PA4973;PA1555;PA3319;PA0844;PA3600;PA4351;PA0678;PA3383;PA3713;PA3296;PA3556;PA1903;PA4211;PA1556;PA4217
252	PA3181;PA4771;PA3187;PA1317;PA0084;PA0085;PA1319;PA1318;PA1320;PA3366;PA2321;PA1321	PA4443;PA2203;PA3553;PA4193;PA3442;PA3446;PA3600;PA3935;PA3931;PA2594;PA3447;PA2310;PA3938;PA4442;PA3559;PA1179;PA4909;PA3443;PA1072;PA0281;PA2083;PA3937;PA4192;PA0283;PA4064;PA3444;PA0193;PA3448;PA3936;PA4195;PA0186;PA5103;PA5416;PA0282;PA3253;PA3445;PA3449;PA0184;PA3426
253	PA2893;PA5242;PA0844;PA0678;PA3382;PA5297;PA2022;PA0347;PA0677;PA3378;PA3375;PA3377;PA5366;PA3319;PA4351;PA3296;PA4811;PA1252;PA3379;PA2352;PA3384;PA5367;PA2470;PA3374;PA5369;PA0275;PA3910;PA0679;PA3383	PA2584;PA5074;PA2014;PA2000;PA1280;PA2514;PA1799;PA5435;PA2011
254	PA0747;PA3553;PA5471;PA3559;PA0132;PA1078;PA4774;PA3361;PA3556;PA2012;PA5100;PA4773;PA1432;PA3554;PA3555;PA3512;PA4776;PA1982;PA1082;PA2321;PA2015;PA2555;PA3558;PA1081;PA5106	PA5163;PA5215;PA4192;PA4258;PA3540;PA3236;PA2811;PA0552;PA0958;PA3551;PA3542;PA3547;PA4865;PA3545
255	PA0934;PA1287;PA1279;PA4594	PA0844;PA0685;PA2446;PA3541;PA3545;PA1256;PA3552;PA3540;PA5366;PA1555;PA1557;PA3319;PA4351;PA5304;PA1923;PA3252;PA1556;PA3686;PA1260;PA4867;PA2412;PA2444;PA3531;PA3383;PA5415;PA3551;PA3547
256	PA3916;PA1382;PA2061;PA1683;PA3522;PA1319;PA5106	PA0836;PA0749;PA5453;PA0896;PA2105;PA1890
257	PA0482;PA0523;PA2413;PA2412;PA2813;PA2811;PA2812	PA3476;PA3187;PA0604;PA4500;PA0958;PA3444;PA4211;PA3333;PA4217
258	PA1657;PA3584;PA5302;PA3187;PA5436;PA1659;PA4202;PA1658;PA0263;PA1660;PA3582;PA5172;PA3820;PA5304;PA4110	PA0997;PA1646;PA3628;PA5377;PA0998;PA0844;PA2408;PA3236;PA1002;PA5372;PA5378;PA4226;PA2813;PA4228;PA2811;PA4121;PA1003;PA5417;PA5379;PA3629;PA1000;PA5419;PA5416;PA0999;PA4230;PA5420;PA5421;PA5415;PA1001;PA5376;PA5418
259	PA0510;PA5096;PA0228;PA5522;PA0226;PA0518;PA1092;PA3356;PA0519;PA0523;PA0265;PA3392;PA4226;PA4228;PA5100;PA5098;PA2776;PA0227;PA1421;PA0524;PA5092;PA5313;PA5312;PA0266;PA2550	PA0997;PA4193;PA3187;PA0896;PA2105;PA2295;PA5074;PA0958;PA3182;PA0996;PA4777;PA4192;PA2323;PA0897;PA4194;PA2321;PA3183;PA3181;PA1511;PA3194;PA4207;PA3193;PA5153;PA1452
260	PA3876;PA4973;PA4771;PA4310;PA5171;PA4351;PA0678;PA5173;PA1319;PA3296;PA3875;PA5172;PA4687;PA3874;PA4688	PA4910;PA3553;PA3446;PA0106;PA1249;PA1984;PA3582;PA0494;PA3559;PA5508;PA5452;PA3097;PA1179;PA3552;PA4774;PA3300;PA3557;PA4909;PA4502;PA4504;PA3556;PA0281;PA4773;PA1340;PA1180;PA4777;PA3554;PA5154;PA1338;PA4500;PA4776;PA2444;PA1341;PA3558;PA4455;PA5415;PA0887;PA1073;PA5153
261	PA2652;PA1421;PA1382;PA0650;PA3513;PA3426;PA1423;PA5100;PA2573;PA1384;PA1393;PA3526;PA5098	PA3639;PA2008;PA2981;PA0363;PA5570;PA2009;PA0607;PA3217;PA4528;PA5471;PA0897
262	PA4385;PA4307;PA4310;PA5152;PA3187;PA1338;PA1073;PA1341;PA0958;PA1340;PA3182;PA1903;PA1342;PA1077;PA4037;PA3526;PA1079	PA5523;PA3379;PA3540;PA1287;PA4351;PA3541;PA5100;PA1140;PA2569;PA3547;PA0677
263	PA4443;PA5368;PA3446;PA3382;PA3931;PA5174;PA2232;PA3938;PA4442;PA2600;PA3937;PA0851;PA5025;PA5367;PA0283;PA5429;PA5369;PA3444;PA4195;PA5217;PA1375;PA3445;PA2968	PA2553;PA1070;PA0494;PA2008;PA1071;PA2009;PA4502;PA4504;PA2007;PA2012;PA2011;PA2014;PA4500;PA2249;PA0865;PA2015;PA2555;PA2013;PA0323;PA2000;PA2889;PA1073
264	PA4910;PA0106;PA0228;PA4912;PA4911;PA3236;PA0105;PA0107;PA3514;PA4909;PA2509;PA4913;PA4980;PA2507;PA2711;PA1260;PA0227;PA2508;PA1982;PA4908;PA1950;PA2862;PA3568;PA5421;PA0323;PA0108	PA4225;PA0872;PA2008;PA4774;PA0870;PA1317;PA2009;PA4226;PA2007;PA4161;PA4228;PA3556;PA1321;PA2018;PA1320;PA0865;PA4230;PA4973;PA4224;PA2000;PA1319;PA1999;PA1318;PA5304
265	PA0872;PA2247;PA4973;PA5171;PA1555;PA1557;PA2009;PA0782;PA2248;PA2000;PA2007;PA1999;PA5172;PA0865;PA2105;PA4114	PA4910;PA4443;PA3442;PA3446;PA3628;PA0228;PA3600;PA4911;PA1602;PA2570;PA3931;PA3236;PA3582;PA3938;PA5435;PA5538;PA4442;PA5508;PA4217;PA3584;PA1179;PA3540;PA4909;PA3443;PA4913;PA3937;PA5417;PA1180;PA5379;PA4588;PA4192;PA0227;PA0283;PA5419;PA3444;PA3936;PA4195;PA5416;PA0282;PA3445;PA5420;PA3601;PA5541;PA5421;PA5376;PA3547;PA5418
266	PA5379;PA3584;PA4418;PA1646;PA5420;PA2893;PA5421;PA0844;PA0263;PA3426;PA5415;PA5419;PA4133;PA2445;PA3236;PA2370;PA2105;PA5417	PA0999;PA0997;PA3315;PA0998;PA1217;PA1903;PA4211;PA1799
267	PA0083;PA4225;PA4230;PA4224;PA0077;PA0084;PA4226;PA0078;PA4228;PA0074;PA4231	PA1694;PA2408;PA1717;PA5174;PA0523;PA1690;PA1697;PA1725;PA1696;PA4121;PA1693;PA1719;PA1701;PA1695;PA1723;PA0102;PA1703;PA1691;PA1722;PA1698;PA1518;PA1724;PA2968;PA1716;PA2409;PA1692
268	PA1661;PA1511;PA2020;PA2105;PA4138;PA2018;PA0263;PA1656;PA2019;PA2104;PA1180;PA2103	PA1737;PA1095;PA0025;PA1130;PA3495;PA5281;PA1932;PA1094;PA2566;PA1933;PA0421;PA1685;PA1092;PA1931;PA5230;PA1086;PA3314;PA1087
269	PA5503;PA5316;PA4276;PA3454;PA3745;PA5315;PA2969;PA4433;PA4432;PA1564;PA2970;PA2840;PA5570;PA5020;PA4456;PA2905;PA2019;PA4264;PA4700;PA0579;PA4563;PA1927;PA5239;PA4006;PA5504;PA5568;PA2584;PA4568;PA3742;PA4249;PA4846;PA2741;PA2550	PA5445;PA1871;PA5171;PA1555;PA1557;PA1905;PA1902;PA5173;PA1904;PA1092;PA5172;PA0175;PA1556;PA0704
270	PA0999;PA4443;PA0997;PA3181;PA1000;PA0281;PA3182;PA4068;PA3745;PA3183	PA1871;PA1661;PA4208;PA5163;PA4211;PA1666;PA1902;PA4130;PA2329;PA2570;PA1662;PA5172;PA4209;PA4217;PA1555;PA5354;PA3361;PA1904;PA3478;PA3724;PA4969;PA4205;PA3479;PA1901;PA2566;PA4206;PA1658;PA1668;PA4133;PA1903;PA1905;PA4207
271	PA4443;PA2203;PA4193;PA3442;PA1756;PA2599;PA3446;PA3935;PA3931;PA2594;PA3938;PA4442;PA3443;PA0281;PA2600;PA2083;PA3182;PA3937;PA2062;PA1576;PA5353;PA4192;PA1493;PA5025;PA1838;PA0280;PA2412;PA0283;PA3444;PA2598;PA3936;PA4195;PA4194;PA5103;PA1375;PA3183;PA0282;PA2204;PA3445;PA2202;PA3449;PA4290	PA4217;PA0157;PA2858;PA3047;PA1902;PA1927;PA0266;PA3333;PA2776
272	PA4193;PA0082;PA0077;PA0095;PA0088;PA0079;PA0685;PA0078;PA0080;PA2232;PA3938;PA2008;PA3361;PA0090;PA0075;PA4192;PA0089;PA0084;PA0085;PA4195;PA4194;PA3333;PA0087;PA0083;PA4290;PA0081	PA0997;PA1602;PA4125;PA2512;PA1946;PA4761;PA4128;PA1690;PA1725;PA2513;PA4123;PA2811;PA2813;PA1696;PA4121;PA1693;PA1719;PA1695;PA4122;PA1723;PA2412;PA2514;PA4127;PA1698;PA2891;PA4124;PA1692
273	PA0153;PA3013;PA3870;PA2194;PA1856;PA4458;PA0265;PA5522;PA3522;PA3516;PA3875;PA2105;PA3814;PA2776	PA3187;PA1646;PA1666;PA0844;PA4130;PA0678;PA2022;PA3366;PA3375;PA0681;PA1923;PA3182;PA4811;PA5379;PA0849;PA1553;PA1656;PA3183;PA3194;PA2000;PA1999;PA3193;PA0683
274	PA3479;PA2639;PA3584;PA1421;PA1094;PA4351;PA2018;PA2813;PA4812;PA3582;PA3478;PA2645;PA4810;PA4811;PA1310	PA1719;PA0523;PA1946;PA3187;PA1690;PA1338;PA0849;PA2014;PA5415;PA4941;PA1070;PA1984;PA2012;PA2444;PA1806;PA4453
275	PA3562;PA5372;PA1179;PA4225;PA5204;PA4230;PA1946;PA1421;PA3579;PA4224;PA5373;PA2412;PA4226;PA4228;PA3582;PA4231	PA3159;PA4973;PA0193;PA4193;PA0523;PA4192;PA0524;PA3547;PA3392;PA3721;PA3152;PA1927;PA0130;PA3523;PA3444;PA0958;PA3155;PA4194;PA3545
276	PA0851;PA5164;PA4671;PA3742;PA2408;PA4238;PA4250;PA4006;PA2407;PA5504;PA4854	PA2507;PA3629;PA0232;PA4918;PA3446;PA0228;PA0227;PA2513;PA2509;PA2691;PA2514;PA2682;PA2826;PA3236;PA0080;PA5369;PA2508;PA3383;PA2512;PA5417
277	PA4910;PA2947;PA0082;PA2906;PA4912;PA0844;PA4911;PA3382;PA3236;PA2105;PA5366;PA4909;PA4913;PA3296;PA2905;PA0958;PA2104;PA5417;PA0851;PA3250;PA5367;PA1927;PA5369;PA4908;PA5420;PA5421;PA0679;PA3383;PA5376	PA4588;PA1871;PA3187;PA1317;PA0227;PA5541;PA2513;PA2514;PA1319;PA4415;PA4144;PA1320;PA5230;PA1318;PA2512
278	PA1552;PA4194;PA2857;PA3514	PA3138;PA2890;PA5152;PA4594;PA0870;PA0899;PA3211;PA4524;PA2675;PA0749;PA1303;PA1448;PA3043;PA0896;PA4376;PA4808;PA5516;PA3028;PA0550
279	PA2862;PA0156;PA5100;PA3582;PA1931;PA1081;PA1082;PA5355	PA1871;PA0997;PA4208;PA0998;PA0685;PA0678;PA3382;PA2446;PA2022;PA1217;PA0347;PA3366;PA0677;PA3378;PA5302;PA3540;PA3319;PA0681;PA4351;PA3364;PA5304;PA2445;PA2811;PA3296;PA3379;PA2352;PA3384;PA5367;PA1000;PA2444;PA3876;PA0999;PA3910;PA3383;PA5415;PA3380;PA4211;PA2812;PA4207
280	PA3476;PA5316;PA1003;PA1432;PA5128	PA4225;PA4208;PA3187;PA2570;PA3545;PA2008;PA4613;PA1317;PA2009;PA3364;PA4226;PA3713;PA1904;PA4228;PA2007;PA3182;PA1320;PA2514;PA0865;PA4205;PA3183;PA4231;PA4230;PA2891;PA3181;PA4224;PA3568;PA4206;PA5139;PA2000;PA1318;PA1903;PA4207;PA3547
281	PA5304;PA3374	PA5221;PA3446;PA3083;PA3600;PA1658;PA0263;PA1552;PA0605;PA4064;PA0582;PA0750;PA4205;PA5538;PA3930;PA5508
282	PA4163;PA4771;PA3601;PA3600;PA1927;PA4180;PA4264	PA3553;PA3187;PA2446;PA3236;PA4011;PA0036;PA3559;PA2008;PA1179;PA3552;PA4774;PA3557;PA2009;PA4502;PA3364;PA4504;PA2445;PA3556;PA2442;PA0195;PA4773;PA4506;PA2104;PA1180;PA4777;PA5417;PA3554;PA3555;PA4503;PA1024;PA4776;PA2444;PA5416;PA4505;PA5420;PA3558;PA3120;PA5415
283	PA4973;PA3531;PA2444;PA4351;PA0678;PA0011;PA1717;PA4232;PA4773;PA5304	PA0997;PA0998;PA3600;PA0548;PA5539;PA5501;PA5538;PA4217;PA3584;PA1923;PA5500;PA1000;PA4064;PA3875;PA0999;PA4230;PA3601;PA5541;PA3426;PA1001;PA4065;PA1903;PA4211
284	PA3629;PA5243;PA3514;PA5176;PA5038;PA3600;PA0782;PA0518;PA0519	PA0997;PA3553;PA3187;PA4125;PA3559;PA1179;PA3552;PA4774;PA3557;PA1317;PA3556;PA4773;PA2019;PA4121;PA1180;PA4777;PA3554;PA3555;PA4192;PA2018;PA4122;PA1320;PA4776;PA2321;PA3558;PA4455;PA1319;PA1318;PA4207;PA1692
285	PA4443;PA3936;PA2015;PA3446;PA3131;PA2013;PA2014;PA0283;PA2826;PA4375;PA2012;PA0281;PA0958;PA0130;PA3820;PA3444;PA3400;PA3333;PA1806;PA2103	PA3320;PA3584;PA4230;PA0579;PA1927;PA1668;PA2943;PA4228;PA3316;PA3366
286	PA2356;PA2308;PA2944;PA0193;PA2059;PA2357;PA3449;PA0184;PA2296;PA2349;PA2084;PA0424;PA1249;PA2086;PA3447;PA3448;PA3254;PA0185;PA0186;PA5106	PA0999;PA0997;PA3651;PA3584;PA3975;PA3187;PA2674;PA3751;PA1000;PA1001;PA1656;PA3582;PA3857;PA4280;PA0899;PA4217
287	PA4443;PA1871;PA4193;PA3442;PA3446;PA3931;PA3938;PA3366;PA5302;PA3443;PA0196;PA4880;PA3361;PA2600;PA3930;PA4192;PA0280;PA0283;PA3444;PA3936;PA4195;PA3333;PA2204;PA3445;PA2536;PA5304	PA3151;PA3540;PA3156;PA3148;PA3152;PA3004;PA3541;PA3551;PA1326;PA3155;PA3547;PA3158
288	PA4588;PA5445;PA4640;PA0098;PA1555;PA3194;PA1752;PA0887;PA5173;PA3182;PA5172;PA3193;PA3195;PA1556;PA2261;PA3050	PA2652;PA4208;PA2446;PA3931;PA1984;PA2512;PA3366;PA2008;PA1179;PA1078;PA2080;PA2513;PA2445;PA1180;PA0280;PA3444;PA2444;PA4205;PA4206;PA2000;PA5415;PA1081
289	PA0997;PA0998;PA1694;PA1717;PA2105;PA1317;PA1697;PA1690;PA1725;PA4242;PA1696;PA0996;PA1693;PA1719;PA1701;PA1695;PA1000;PA1723;PA1320;PA1703;PA0999;PA1691;PA1722;PA1698;PA4973;PA5420;PA1724;PA1001;PA1319;PA1318;PA1716;PA1692	PA2008;PA0510;PA2009;PA3721;PA1561;PA5173;PA2007;PA0835;PA5435
290	PA2888;PA4279;PA0749;PA0219;PA4901;PA0678;PA1311;PA5439;PA4811;PA3814	PA5010;PA4975;PA5080;PA0363;PA4626;PA4235;PA0944;PA3004;PA4448;PA1280;PA3373;PA4486
291	PA3476;PA4193;PA4771;PA4192;PA2015;PA1317;PA1254;PA5313;PA1319;PA0444;PA1320;PA2444;PA2742;PA1432;PA2011	PA5416;PA5243;PA5096;PA4774;PA1555;PA1557;PA5420;PA4206;PA5418;PA1927;PA0887;PA4133;PA0195;PA2968;PA5174;PA1556;PA5435;PA5417;PA4207
292	PA4225;PA3187;PA4130;PA3068;PA5538;PA3552;PA0523;PA4774;PA4226;PA4773;PA4811;PA3478;PA1180;PA1553;PA4470;PA4231;PA3479;PA4230;PA0524;PA4224;PA4133;PA1319;PA2195	PA4588;PA0851;PA2444;PA1946;PA3531;PA2371;PA3120;PA1927;PA2446;PA2445;PA5082;PA3551;PA2370;PA2569;PA5103;PA0175
293	PA5103;PA1249;PA5508	PA0510;PA5368;PA5427;PA0998;PA4024;PA0518;PA1984;PA2828;PA0519;PA4209;PA0523;PA3319;PA3392;PA2009;PA3874;PA0996;PA5154;PA1000;PA0865;PA3872;PA0999;PA0524;PA2000;PA3383;PA0887;PA1326
294	PA1002;PA1657;PA0083;PA0997;PA3333;PA0999;PA1130;PA2193;PA2194;PA3476;PA0077;PA0998;PA1000;PA0085;PA2195;PA1001;PA3361;PA1668;PA0078;PA4211;PA0996	PA1920;PA3442;PA3446;PA2553;PA5317;PA3938;PA4688;PA2008;PA1317;PA2009;PA3443;PA2007;PA2012;PA3937;PA1321;PA5084;PA5154;PA1338;PA2014;PA5082;PA1320;PA3444;PA3936;PA4973;PA2555;PA3449;PA2013;PA5155;PA0295;PA2000;PA1319;PA1999;PA1318;PA1073;PA3569;PA2550
295	PA1179;PA2685;PA3553;PA3557;PA3558;PA2840;PA0604;PA0263;PA4226;PA3582;PA0603;PA1180	PA2247;PA2203;PA0523;PA2634;PA0524;PA0106;PA4761;PA1317;PA2812;PA0196;PA0896;PA1319;PA2811;PA0105;PA1320;PA1318;PA4969;PA4110
296	PA0510;PA0025;PA0523;PA0524;PA5221;PA3392;PA5175;PA3650;PA4351;PA1000;PA1534;PA2018;PA3096;PA2408;PA1320;PA0102;PA5230;PA3028	PA4208;PA3553;PA0228;PA1524;PA1902;PA1602;PA2570;PA4125;PA3559;PA4217;PA0132;PA3552;PA4774;PA1514;PA3557;PA4909;PA1904;PA1566;PA5100;PA3556;PA4123;PA4773;PA4121;PA5098;PA3554;PA1701;PA2014;PA0130;PA4776;PA1982;PA4205;PA3558;PA4206;PA1903;PA4207;PA1326
297	PA4733;PA2594;PA2083;PA0602;PA3444;PA1135;PA3366	PA0091;PA1823;PA0523;PA0098;PA0524;PA1690;PA2009;PA4351;PA1080;PA2000;PA1694;PA3296;PA5100;PA0865;PA1556;PA5098
298	PA0997;PA0998;PA2001;PA0782;PA2248;PA0494;PA4217;PA0872;PA2008;PA0870;PA2009;PA3361;PA2007;PA0447;PA2247;PA2250;PA2444;PA0865;PA1421;PA2000;PA1001;PA1999;PA4211;PA2857	PA3870;PA3553;PA3446;PA1666;PA2413;PA3935;PA3938;PA5435;PA4442;PA3559;PA4774;PA3556;PA4773;PA3937;PA3554;PA4588;PA3555;PA5025;PA0227;PA1838;PA2412;PA3444;PA3936;PA2204;PA3601;PA0403
299	PA2652;PA4640;PA1179;PA5204;PA4771;PA1421;PA4010;PA2624;PA1003;PA4309;PA1561;PA3232;PA0887;PA2991;PA4290;PA3182;PA4773;PA5445;PA5508	PA5096;PA1524;PA1902;PA2904;PA4130;PA4209;PA4217;PA5106;PA1905;PA5354;PA1904;PA4152;PA5100;PA5091;PA3570;PA5098;PA2412;PA5095;PA2514;PA5093;PA5094;PA4153;PA5092;PA4133;PA4211;PA3569;PA5355
