feature	positive_signature	negative_signature
231	PA2232;PA3584;PA0195	PA0997;PA2592;PA4211;PA0998;PA1902;PA4130;PA2195;PA3541;PA2512;PA4217;PA1002;PA1657;PA2193;PA3540;PA3477;PA2513;PA1904;PA1003;PA0996;PA1432;PA3478;PA3724;PA1000;PA1656;PA3333;PA3479;PA0999;PA3476;PA2685;PA2194;PA1659;PA2566;PA1658;PA1001;PA3551;PA1903;PA1905;PA0143;PA1660;PA3542;PA3547
232	PA1003;PA4230;PA0085;PA5302;PA5304	PA3442;PA1694;PA4125;PA3541;PA1717;PA2232;PA3545;PA5508;PA3540;PA1690;PA1697;PA1725;PA3443;PA4123;PA1696;PA4121;PA1693;PA1719;PA1701;PA4192;PA1695;PA4122;PA1024;PA1723;PA3444;PA2444;PA2514;PA1703;PA1691;PA1722;PA1698;PA1724;PA3551;PA1716;PA4124;PA3547;PA1692
233	PA0399;PA3476;PA3686;PA3364;PA2412;PA4812;PA3877;PA0102;PA4290;PA4810;PA5445;PA3872	PA2652;PA4202;PA1810;PA1927;PA0130;PA1982;PA5098
234	PA0510;PA3584;PA0523;PA0524;PA3187;PA3392;PA3874;PA1927;PA2691;PA0518;PA2826;PA0519;PA3872;PA3814	PA0999;PA0997;PA5302;PA0998;PA1000;PA2513;PA5418;PA5415;PA1001;PA4211;PA2514;PA5304;PA0996;PA5417;PA4217
235	PA2634;PA0098;PA3522;PA1927;PA1092;PA4839	PA3320;PA4225;PA4230;PA3181;PA4192;PA3187;PA4224;PA3194;PA4307;PA4226;PA2570;PA4228;PA4231;PA3182;PA3193;PA1384;PA3195;PA2321;PA3183
236	PA3870;PA4880;PA2813;PA3877;PA2815;PA4773;PA2812;PA3874	PA1694;PA1717;PA1690;PA1697;PA1725;PA1080;PA2691;PA1696;PA1693;PA1719;PA1701;PA1695;PA1723;PA0193;PA1703;PA3476;PA1691;PA1722;PA1698;PA4307;PA3449;PA1724;PA1716;PA1692
237	PA0106;PA3415;PA3417;PA4024;PA3416;PA0105;PA1342;PA3195;PA3526;PA0107;PA5213;PA0180;PA1930;PA1179;PA4309;PA1423;PA3418;PA3349;PA4633;PA0179;PA1463;PA3568;PA0887;PA4812;PA4290;PA2573;PA0108	PA4588;PA2008;PA2009;PA2000;PA0051;PA2007;PA2444
238	PA0132;PA1179;PA1946;PA4454;PA0087;PA1180	PA4706;PA2891;PA4513;PA4470;PA2413;PA2412;PA4158;PA2408;PA1319;PA4708;PA2019;PA4707;PA5217;PA3405;PA2887;PA4110
239	PA0997;PA1902;PA4130;PA0782;PA2195;PA2512;PA0494;PA2105;PA3366;PA4217;PA0872;PA2513;PA1904;PA2813;PA3155;PA0996;PA2104;PA2514;PA0865;PA0999;PA1901;PA5415;PA4133;PA4211	PA4443;PA3442;PA3446;PA3600;PA3935;PA3043;PA3938;PA4442;PA4688;PA1317;PA3443;PA3937;PA1180;PA4696;PA0283;PA3444;PA3936;PA4470;PA3445;PA3449;PA0605;PA1319;PA2550
240	PA1667;PA1871;PA2592;PA5163;PA4211;PA1902;PA4130;PA2195;PA2570;PA1217;PA1562;PA4209;PA4217;PA5164;PA2193;PA3477;PA3361;PA1904;PA3418;PA3478;PA0176;PA3724;PA0179;PA3333;PA3479;PA3476;PA0177;PA2194;PA1130;PA1901;PA2566;PA4133;PA1903;PA1905	PA5372;PA3446;PA1856;PA1927;PA3236;PA4773
241	PA0747;PA2553;PA3187;PA2001;PA2248;PA2512;PA0872;PA2008;PA2151;PA3486;PA2003;PA0870;PA2009;PA2513;PA2007;PA4228;PA2012;PA5100;PA3570;PA2011;PA2247;PA2014;PA2249;PA2250;PA2444;PA2514;PA0865;PA4172;PA3476;PA4230;PA3459;PA2015;PA2555;PA2013;PA2000;PA1999;PA3569;PA5106	PA4443;PA3584;PA2584;PA4771;PA4192;PA3446;PA5508;PA1927;PA0283;PA4195;PA5445;PA4217
242	PA1950;PA2570;PA2579;PA0662;PA1275	PA1586;PA4385;PA5243;PA2967;PA3514;PA4740;PA1580;PA1582;PA4748;PA0887;PA1584;PA3832;PA5445;PA4217
243	PA5171;PA1690;PA0226;PA0228;PA0227;PA2513;PA0782;PA0263;PA2514;PA2682;PA0242;PA2508;PA5172;PA2512;PA3333	PA4225;PA4230;PA0523;PA5098;PA3187;PA3181;PA0524;PA4224;PA5522;PA2009;PA4226;PA4228;PA5100;PA4231;PA3182;PA3193;PA2232;PA0865;PA3183;PA1256
244	PA4867;PA0836;PA1557;PA5427;PA0403;PA1561;PA2813;PA2811;PA3877;PA3337;PA2812	PA3097;PA2685;PA3181;PA5368;PA0524;PA1946;PA3187;PA3910;PA3194;PA0681;PA5367;PA4500;PA3383;PA1001;PA1070;PA3182;PA0958;PA3193;PA3478;PA3379;PA3183
245	PA3377;PA0219;PA4194;PA5471;PA1598;PA2518;PA0222	PA2652;PA1642;PA4804;PA4593;PA0851;PA3751;PA3131;PA1278;PA3088;PA5012;PA1303;PA2343;PA0927;PA5349;PA5516;PA5552;PA5223
246	PA1310;PA4973;PA4771;PA5302;PA1317;PA1319;PA1318;PA1320;PA3930	PA4443;PA3553;PA3559;PA1179;PA3552;PA4774;PA3557;PA3443;PA3556;PA4456;PA4773;PA3937;PA4811;PA5445;PA1180;PA4777;PA3554;PA3555;PA4776;PA3444;PA3936;PA3448;PA5217;PA3558;PA4455;PA4454;PA0887;PA4290
247	PA0997;PA0998;PA1694;PA2105;PA1224;PA1697;PA2513;PA1725;PA4351;PA5091;PA1696;PA1003;PA0996;PA2104;PA2153;PA1693;PA1719;PA1000;PA1723;PA0766;PA1384;PA1703;PA0999;PA5093;PA1691;PA1722;PA1698;PA1724;PA1001	PA0132;PA5355;PA1260;PA3446;PA3452;PA2009;PA2000;PA4133;PA4207;PA2007;PA3236;PA0130;PA0897;PA1999;PA3938;PA4110
248	PA1950;PA4741;PA1856;PA2673;PA3316;PA4130;PA3618;PA0530;PA5175	PA4973;PA5069;PA1736;PA5429;PA2365;PA2976;PA5172;PA5554;PA2512;PA5119;PA0065
249	PA2947;PA5096;PA3553;PA1583;PA2446;PA1249;PA1581;PA1317;PA4502;PA2445;PA2442;PA5100;PA4811;PA2443;PA5098;PA4503;PA4500;PA2444;PA1341;PA4505;PA0887;PA1319;PA4812;PA1318;PA1337	PA4910;PA0997;PA5377;PA0998;PA0844;PA3600;PA0896;PA3236;PA1002;PA5378;PA0996;PA1252;PA5417;PA5379;PA1000;PA2018;PA5419;PA4064;PA5416;PA0999;PA5420;PA3601;PA5421;PA1001;PA5376;PA5418
250	PA2340;PA3554;PA4374;PA4773;PA2536;PA3557;PA2020;PA1966;PA2018;PA4316;PA5471;PA0102;PA4776;PA2019;PA4777;PA4110	PA2652;PA1092;PA3498;PA2105;PA1087;PA3151;PA1095;PA0958;PA3155;PA1339;PA1003;PA1340;PA1393;PA3159;PA1094;PA1338;PA1341;PA3158;PA3476;PA5453;PA1337;PA1086
251	PA3151;PA3159;PA2685;PA4192;PA3148;PA3152;PA4528;PA2912;PA3155;PA3158	PA3554;PA3555;PA1179;PA3552;PA4774;PA3553;PA0523;PA3557;PA0524;PA1417;PA3558;PA2514;PA0605;PA0606;PA3556;PA4776;PA4777;PA4773;PA1180;PA3559
252	PA0399;PA4385;PA2204;PA1179;PA4163;PA2536;PA4761;PA4130;PA0782;PA0400;PA4133;PA4759;PA1319;PA1806;PA0750;PA3333	PA2151;PA3540;PA4880;PA3541;PA0174;PA2569
253	PA0997;PA1871;PA2592;PA4225;PA4211;PA0998;PA1902;PA4130;PA2195;PA4217;PA1002;PA2193;PA1555;PA1557;PA4519;PA3477;PA4226;PA3361;PA1904;PA4228;PA0996;PA3478;PA3724;PA1000;PA3333;PA3479;PA4231;PA0999;PA3476;PA4230;PA2194;PA4973;PA1901;PA4224;PA1001;PA4133;PA1903;PA1905	PA3584;PA3181;PA1260;PA1421;PA3187;PA3452;PA3579;PA3194;PA2323;PA2018;PA1254;PA3193;PA3195;PA3582;PA3182;PA2019;PA0494;PA2264;PA2321;PA3183;PA1256
254	PA3476;PA5096;PA5098;PA4224;PA4528;PA3113;PA1982;PA4980;PA2550	PA3313;PA3181;PA1757;PA2811
255	PA4217;PA1719;PA5355;PA1701;PA1695;PA2566;PA1000;PA4211;PA1696;PA4209;PA5508	PA4193;PA0228;PA3416;PA2682;PA5172;PA2512;PA2232;PA2105;PA3559;PA2295;PA3557;PA2513;PA2509;PA3929;PA3930;PA5098;PA2507;PA4192;PA0227;PA2508;PA2514;PA4194;PA5173;PA5106
256	PA3097;PA0357;PA2407;PA3650;PA4960;PA2412;PA2408;PA5175;PA2409;PA0350	PA3554;PA3914;PA0878;PA3377;PA0223;PA0883;PA1856;PA0222;PA1525;PA0323;PA0879;PA0444;PA3582;PA0494;PA0680;PA3521;PA1256
257	PA1871;PA4208;PA5163;PA4211;PA3415;PA3417;PA1902;PA4130;PA2248;PA3416;PA2570;PA1092;PA4209;PA4217;PA0872;PA2008;PA1930;PA2604;PA1174;PA2009;PA3361;PA1904;PA2445;PA2007;PA3418;PA1135;PA3478;PA2247;PA3724;PA1000;PA2249;PA2250;PA0865;PA4205;PA3479;PA1901;PA2566;PA4206;PA4133;PA1903;PA1905;PA2573;PA5304;PA4207	PA2948;PA1602;PA4065;PA2811;PA4043;PA4865;PA5568
258	PA1798;PA4804;PA2020;PA2470;PA5422;PA4776;PA4207	PA1274;PA3097;PA3100;PA5221;PA3211;PA3088;PA2009;PA0590;PA4415;PA3777;PA4839;PA5230;PA2641;PA5443;PA4442
259	PA4973;PA2599;PA1843;PA1810;PA3108;PA0904	PA5093;PA2147;PA3366;PA1946;PA2163;PA0228;PA2513;PA2164;PA5100;PA5091;PA2514;PA3569;PA2105;PA3570;PA5098
260	PA3582;PA3584;PA2676;PA4188	PA3138;PA0895;PA2616;PA0336;PA4464;PA4425;PA5161;PA2796;PA5153;PA2606
261	PA1719;PA4127;PA4163;PA4128;PA4130;PA4122;PA1430;PA4153;PA4125;PA4180;PA4123;PA4158;PA4152;PA0254;PA4133;PA4124;PA4121;PA4138	PA4225;PA3553;PA3156;PA0293;PA3498;PA2105;PA3559;PA3151;PA3552;PA2317;PA3557;PA4073;PA3556;PA3155;PA2104;PA3554;PA3159;PA3555;PA4189;PA3148;PA1024;PA3158;PA3558;PA3152;PA4188
262	PA4443;PA0363;PA3043;PA3931;PA4442;PA2513;PA4693;PA5516;PA3527;PA5445;PA3975;PA3030;PA4524;PA1838;PA4042;PA2991;PA0357;PA2545;PA5270;PA4385;PA2204;PA3525;PA3746;PA5237;PA4846	PA1447;PA4774;PA0524;PA0523;PA0898;PA3601;PA3600;PA1927
263	PA1555;PA3350;PA2018;PA4211	PA2507;PA3476;PA4225;PA4230;PA3187;PA3540;PA4224;PA0228;PA5522;PA2513;PA3364;PA2509;PA4226;PA2412;PA2682;PA1249;PA4228;PA2514;PA2569;PA2512
264	PA3476;PA1586;PA4211;PA4973;PA3310;PA4206;PA1905;PA3166;PA3600;PA1000;PA1927;PA1904;PA0500;PA3172;PA1903;PA5174;PA5555;PA3333;PA4207	PA5372;PA2003;PA1946;PA3568;PA4122;PA1254;PA3569;PA3366;PA3570
265	PA2947;PA3584;PA5281;PA3512;PA2810;PA3506;PA0204;PA0205;PA0202;PA0203	PA5035;PA0296;PA1317;PA4565;PA5242;PA5045;PA2640;PA0263;PA0430;PA4425;PA4254;PA4731;PA4232;PA3227;PA1726;PA5153;PA1124
266	PA3553;PA0082;PA0077;PA0088;PA0079;PA0080;PA3559;PA3552;PA4774;PA3557;PA2541;PA3556;PA0090;PA4773;PA4777;PA3554;PA3555;PA0091;PA4776;PA3558;PA3120;PA0089	PA2652;PA0895;PA0997;PA3187;PA3937;PA2513;PA1561;PA2514;PA0896;PA3337;PA3183;PA0897;PA4750;PA2512;PA4687;PA4980
267	PA1179;PA3584;PA2513;PA2514;PA2442;PA5100;PA2444;PA2409;PA2512;PA2443;PA1180;PA5106	PA1002;PA5372;PA0999;PA0997;PA1421;PA2649;PA3187;PA0998;PA1000;PA0685;PA0293;PA0887;PA1001;PA3236;PA0996;PA0677;PA0112
268	PA4163;PA5171;PA1555;PA3148;PA0782;PA5173;PA2408;PA5172;PA4264;PA1556	PA3442;PA3446;PA3600;PA3935;PA3582;PA3938;PA3366;PA0523;PA1317;PA3392;PA3443;PA0196;PA3364;PA3937;PA5445;PA0024;PA1024;PA4064;PA1320;PA3444;PA3936;PA4195;PA0482;PA2634;PA3445;PA0524;PA1319;PA1318;PA4290;PA5175
269	PA1267;PA1257;PA2553;PA2413;PA1254;PA2446;PA4528;PA5172;PA1256;PA0399;PA1258;PA2008;PA1268;PA3406;PA2445;PA2442;PA2389;PA1003;PA1260;PA0085;PA2412;PA0400;PA2914;PA2584;PA2555;PA0530;PA5415;PA5312;PA5106	PA3121;PA0501;PA1278;PA0227;PA4812;PA4506;PA4810;PA1556;PA4811;PA1452;PA0502
270	PA0203;PA3486;PA3531;PA0206;PA4503;PA4148;PA4500;PA0204;PA4901;PA0202;PA2444;PA1326;PA5304;PA4205	PA2151;PA3517;PA4458;PA2105;PA0968;PA3601;PA3600;PA4449;PA2104;PA0564
271	PA3476;PA4443;PA4973;PA1838;PA1317;PA0280;PA0283;PA1319;PA0281;PA4773;PA0108;PA4442	PA3870;PA5427;PA0844;PA2446;PA1070;PA3236;PA3366;PA4217;PA5372;PA1078;PA3364;PA2509;PA0597;PA1072;PA2445;PA3929;PA5417;PA1079;PA5379;PA5419;PA2444;PA2514;PA3876;PA3872;PA5416;PA5420;PA5421;PA5415;PA1081;PA5376;PA5418
272	PA1667;PA4443;PA4193;PA3442;PA3446;PA3187;PA3935;PA3931;PA3454;PA1662;PA2594;PA3938;PA4442;PA3443;PA0281;PA2600;PA3937;PA5353;PA4192;PA1493;PA1838;PA0280;PA0283;PA3444;PA3936;PA4195;PA4194;PA5103;PA1669;PA0282;PA2204;PA3445;PA0263;PA1668;PA2263;PA5355	PA4910;PA1871;PA0844;PA3600;PA1602;PA3236;PA3584;PA0523;PA3877;PA2912;PA3478;PA5417;PA0935;PA5379;PA1927;PA5419;PA4064;PA3876;PA5416;PA3479;PA5420;PA5421;PA5541;PA4065;PA5418
273	PA4973;PA2944;PA3187;PA1317;PA2914;PA3832;PA1320;PA5172;PA2321;PA2913	PA1095;PA3584;PA1421;PA3452;PA5508;PA3579;PA1094;PA4812;PA1092;PA3582;PA2253;PA1086;PA4773;PA4810;PA5445;PA4811;PA1087
274	PA3512;PA0204;PA0202;PA0203;PA4280;PA3498	PA0773;PA4538;PA1445;PA1444;PA5174;PA0865;PA3254;PA2105
275	PA4217;PA4163;PA1277;PA4310;PA1338;PA4500;PA0887;PA5429;PA2968;PA1341;PA4969;PA5508	PA4193;PA2599;PA4771;PA3601;PA5541;PA5103;PA3600;PA2513;PA3443;PA2514;PA2570;PA5501;PA4065;PA1923;PA4064;PA5539;PA2512;PA5538
276	PA2947;PA4230;PA2203;PA2599;PA1446;PA4912;PA3443;PA4911;PA1061;PA1927;PA4528;PA2903;PA2594;PA2600;PA3444;PA3936	PA2553;PA3187;PA2408;PA4810;PA3195;PA0872;PA2008;PA0523;PA0870;PA3392;PA2009;PA3713;PA2007;PA5100;PA3182;PA4811;PA5445;PA3570;PA2323;PA3537;PA2444;PA0865;PA3183;PA2265;PA3181;PA3194;PA2000;PA1999;PA4812;PA2407;PA2263;PA3569;PA5106
277	PA1798;PA1003;PA1602;PA0660;PA4885;PA0684;PA5445;PA5215	PA1823;PA3100;PA4988;PA1683;PA1432;PA4068;PA0108;PA4307
278	PA1277;PA2944;PA3553;PA3187;PA2904;PA3820;PA1342;PA0494;PA3559;PA5508;PA3552;PA4774;PA5302;PA0890;PA3556;PA3182;PA4773;PA1339;PA1340;PA3554;PA5154;PA1338;PA1341;PA2321;PA1272;PA2948;PA3181;PA0524;PA4569;PA1278;PA3558;PA5155;PA5304	PA5093;PA1871;PA5096;PA3719;PA2862;PA1555;PA1557;PA2371;PA3250;PA1927;PA2329;PA5092;PA3236;PA5100;PA1556;PA5106;PA5098
279	PA3554;PA3629;PA3555;PA1179;PA3552;PA3553;PA4774;PA3557;PA0999;PA3558;PA4226;PA3556;PA0130;PA3475;PA2263;PA1326;PA4773;PA2232;PA1180;PA3559	PA4133;PA4443;PA5445;PA3480;PA2446
280	PA3553;PA3442;PA3446;PA3935;PA1249;PA3523;PA3938;PA3356;PA3559;PA1179;PA5302;PA3557;PA3443;PA3522;PA4885;PA3556;PA3877;PA3937;PA2019;PA1432;PA3554;PA3555;PA3444;PA3936;PA3445;PA3558;PA5312;PA5304	PA1095;PA1268;PA3486;PA4771;PA0098;PA1094;PA0206;PA0679;PA0085;PA1092;PA3182;PA0865
281	PA2008;PA4774;PA2009;PA2412;PA2408;PA2007;PA3582;PA4776;PA0195;PA4773;PA4777	PA3097;PA3187;PA3148;PA4528;PA1249;PA5471;PA3155;PA1432;PA2321
282	PA3151;PA3159;PA3156;PA3148;PA5522;PA3152;PA2813;PA3155;PA3158	PA1783;PA1317;PA3449;PA4861;PA1725;PA1723;PA1724;PA1319;PA1320;PA3479
283	PA0782;PA4125;PA4180;PA3582;PA2105;PA4138;PA0872;PA4128;PA4123;PA1696;PA4121;PA5445;PA1693;PA2711;PA4163;PA4122;PA0865;PA4127;PA0887;PA4133;PA4290;PA4124	PA3554;PA3555;PA4189;PA3552;PA4774;PA3553;PA3557;PA4230;PA3558;PA0095;PA0293;PA0196;PA4226;PA1927;PA3556;PA0130;PA0195;PA4188;PA0546;PA4773;PA3559
284	PA3187;PA5322;PA1254;PA3541;PA3523;PA3582;PA2569;PA3545;PA0872;PA2008;PA3584;PA0134;PA3540;PA2009;PA2007;PA3877;PA4700;PA1260;PA3551;PA3542;PA3547;PA5153	PA4443;PA2204;PA2203;PA4774;PA4973;PA3937;PA2202;PA5103;PA3931;PA0283;PA4482;PA3447;PA0175;PA4307
285	PA3584;PA4613;PA2711;PA3568;PA1976;PA1100;PA5095;PA1101;PA3437;PA1984;PA2826;PA5100;PA1982;PA4506;PA5098	PA1871;PA2944;PA5051;PA3187;PA5025;PA5570;PA2566;PA2000;PA1249;PA5304
286	PA0530;PA4158;PA2903;PA0223;PA0102	PA0157;PA4975;PA1589;PA1493;PA0944;PA2646;PA4238;PA1092;PA2641;PA4486
287	PA1179;PA3459;PA1946;PA2001;PA4880;PA3600;PA2011;PA3930;PA2000;PA3570;PA1999;PA4811;PA3569;PA1180;PA0447	PA3151;PA3159;PA4127;PA3514;PA3156;PA1384;PA0206;PA3505;PA0782;PA3513;PA1927;PA4125;PA2104;PA0203;PA3155;PA2232;PA3498;PA2105;PA4307
288	PA3476;PA2570;PA0011;PA5106	PA2008;PA4613;PA0393;PA4192;PA5541;PA0998;PA0849;PA3600;PA1927;PA5421;PA4065;PA1923;PA4064;PA0195;PA4865;PA5538;PA2913
289	PA2940;PA4163;PA4230;PA2052;PA2649;PA1555;PA2640;PA2646;PA0605;PA4812;PA0603;PA4810;PA1556;PA4688	PA1002;PA0999;PA4374;PA0997;PA2685;PA3910;PA0998;PA3384;PA1725;PA1000;PA0678;PA5304;PA1001;PA3541;PA0865;PA4971;PA0996;PA5416
290	PA1581;PA2639;PA2592;PA4193;PA4774;PA1582;PA2018;PA1534;PA4133;PA0202;PA1249;PA2813;PA4211;PA2019;PA0996;PA1310	PA3097;PA4973;PA1946;PA3187;PA3751;PA1338;PA4344;PA1070
291	PA0768;PA3651;PA3552;PA3553;PA4774;PA3652;PA3557;PA3650;PA4050;PA1927;PA0330;PA1280;PA1724;PA3169;PA4006;PA4773;PA3333;PA4777;PA2969	PA3687;PA3459;PA1920;PA5096;PA3540;PA1287;PA4206;PA4125;PA3541;PA3551;PA0102;PA5091;PA3875
292	PA3629;PA1179;PA4761;PA2858;PA0687;PA5199;PA1786;PA4942;PA0996;PA1375	PA4588;PA4230;PA1511;PA2367;PA3187;PA1317;PA0095;PA1081;PA3043;PA4226;PA4228;PA0195;PA0602;PA1320;PA0262;PA4435;PA5082;PA1318;PA0275;PA3526;PA1079
293	PA3584;PA2944;PA4771;PA1421;PA3770;PA3579;PA1602;PA0500;PA3582;PA5304;PA4205	PA3151;PA1657;PA3333;PA1260;PA3514;PA3100;PA2009;PA3152;PA0263;PA2104;PA1249;PA2007;PA2573;PA1384;PA2105
294	PA3187;PA3417;PA2570;PA0602;PA0036;PA3195;PA5435;PA4774;PA2513;PA1072;PA3182;PA4777;PA4588;PA0227;PA2323;PA0035;PA2321;PA2261;PA3183;PA3181;PA5436;PA3194;PA2263;PA3193;PA1073	PA1095;PA2948;PA1277;PA2944;PA3517;PA2904;PA2903;PA1927;PA1319;PA3516;PA1320;PA4839;PA2023;PA1275
295	PA3187;PA0782;PA2248;PA3541;PA3582;PA0494;PA4810;PA3195;PA3545;PA5508;PA0872;PA3584;PA0523;PA5302;PA3540;PA1317;PA2009;PA5373;PA5100;PA3182;PA2247;PA3547;PA0084;PA4500;PA2249;PA2250;PA0102;PA0865;PA3183;PA3181;PA1421;PA1318;PA3551;PA5304	PA4973;PA2317;PA4073;PA1000;PA4351;PA3120;PA3713;PA3444;PA3937;PA3121;PA3333;PA4442
296	PA4804;PA3320;PA5420;PA0441;PA0844;PA3506;PA3404;PA0678;PA3372;PA3236;PA1611;PA3498;PA1252;PA5417	PA4771;PA5074;PA3721;PA2351;PA4065;PA2444;PA2518;PA3400
297	PA2247;PA2003;PA1902;PA4236;PA2513;PA2000;PA2514;PA2570;PA1779;PA1984;PA5100;PA2508;PA4211;PA2512;PA0865;PA2104;PA4980;PA5098	PA4225;PA0427;PA3584;PA4230;PA4224;PA0164;PA5139;PA3600;PA4226;PA4528;PA4228;PA3582;PA4470;PA4231
298	PA4432;PA4230;PA1317;PA0604;PA4276;PA0606;PA1319;PA3929;PA3582;PA4228;PA1320;PA0603;PA1321;PA1318;PA4264;PA5508	PA5379;PA0132;PA2008;PA0523;PA2444;PA3187;PA0524;PA3194;PA4027;PA2009;PA4024;PA5020;PA5415;PA2007;PA3236;PA1984;PA4064;PA4858;PA2019;PA0865;PA5417
299	PA0872;PA2008;PA4230;PA1260;PA4224;PA2013;PA2009;PA2014;PA1254;PA1256;PA4528;PA4226;PA1253;PA4228;PA3521;PA4231;PA4217	PA4505;PA1095;PA5353;PA0773;PA1094;PA4502;PA4500;PA5429;PA1092;PA1140;PA5355
