feature	positive_signature	negative_signature
231	PA3151;PA3159;PA1179;PA3156;PA3148;PA3152;PA3929;PA5445;PA2104;PA1180;PA4307;PA5508	PA0997;PA4225;PA2413;PA0998;PA2408;PA5471;PA1002;PA4073;PA2009;PA4226;PA3361;PA2813;PA4228;PA2019;PA1003;PA0996;PA1000;PA2018;PA0085;PA2412;PA3672;PA0999;PA2685;PA4230;PA1001;PA2407;PA2409;PA0089;PA5304
232	PA0997;PA2592;PA4225;PA0998;PA2105;PA1002;PA1657;PA2080;PA1946;PA2193;PA1317;PA1905;PA3477;PA4226;PA1904;PA4228;PA1003;PA1432;PA0996;PA1693;PA3724;PA1000;PA1061;PA2081;PA1320;PA3333;PA3479;PA0999;PA3476;PA2194;PA1001;PA1319;PA4211;PA0143	PA5445;PA3187;PA0849;PA3600;PA3569;PA5217
233	PA1580;PA4418;PA2103	PA1449;PA5142;PA0851;PA3088;PA2858;PA4988;PA1813;PA0749;PA2343;PA3043;PA0651;PA1457;PA0551;PA3777;PA2979;PA5304;PA5223
234	PA1719;PA4127;PA4163;PA1722;PA1690;PA4128;PA4122;PA4125;PA5429;PA4123;PA4133;PA4124;PA4121;PA1693	PA4225;PA1902;PA1217;PA4217;PA5302;PA1317;PA2840;PA1905;PA4226;PA1904;PA4228;PA3252;PA4811;PA3478;PA1321;PA4189;PA1320;PA0879;PA3333;PA4231;PA4230;PA1901;PA4224;PA1319;PA4812;PA1903;PA4188;PA4211;PA1318
235	PA1586;PA4415;PA4217;PA1581;PA1589;PA4761;PA1584;PA2012;PA0958;PA2019;PA5445;PA1556;PA1585;PA3554;PA4010;PA2014;PA2623;PA4385;PA2015;PA2536;PA1587;PA2013;PA5554	PA2160;PA3540;PA3542;PA2513;PA3364;PA1927;PA2514;PA3541;PA3551;PA2512;PA0494;PA3547;PA3366;PA3545
236	PA3584;PA3517;PA3582;PA4771	PA5106;PA4189;PA4230;PA2913;PA3601;PA5541;PA1902;PA3600;PA2914;PA4065;PA1923;PA2912;PA4228;PA5539;PA4064;PA3551;PA3547;PA5538;PA4217
237	PA2742;PA4257;PA1013;PA5128;PA4255;PA5429;PA4250;PA4064;PA1674;PA2741	PA3151;PA1737;PA4613;PA3568;PA3954;PA1187;PA1927;PA4885;PA3516
238	PA2507;PA3584;PA2513;PA1670;PA0782;PA0084;PA2514;PA2512;PA4811;PA0081	PA4211;PA3446;PA5522;PA1902;PA3935;PA2446;PA1694;PA3236;PA1717;PA4217;PA1557;PA1690;PA1697;PA3443;PA3713;PA2445;PA0281;PA1696;PA3937;PA2443;PA1693;PA1719;PA1701;PA1695;PA2014;PA1723;PA0283;PA3444;PA2444;PA1716;PA1691;PA1722;PA1698;PA3445;PA4973;PA5313;PA5415;PA1905;PA1692
239	PA0895;PA4443;PA4225;PA4230;PA3187;PA4224;PA2413;PA4130;PA2412;PA4226;PA0896;PA4133;PA2813;PA2811;PA4228;PA2812;PA4231	PA3553;PA3600;PA5538;PA3559;PA1179;PA3552;PA3557;PA1697;PA3556;PA1180;PA1693;PA3554;PA3555;PA0157;PA1701;PA5443;PA3476;PA4374;PA3558;PA3601;PA5541;PA4065;PA1716;PA1692
240	PA4588;PA5010;PA2947;PA3315;PA0219;PA4971;PA5215	PA3097;PA3310;PA0773;PA3942;PA0650;PA5045;PA1105;PA5429;PA4776;PA4731;PA4232;PA5076;PA3170;PA5072;PA1726;PA1375
241	PA4910;PA0997;PA3187;PA0998;PA4911;PA0036;PA3195;PA1002;PA4774;PA4913;PA3182;PA5445;PA0996;PA4588;PA1976;PA1000;PA0035;PA1982;PA3121;PA2321;PA3183;PA0999;PA3181;PA3194;PA0887;PA1001	PA0872;PA2008;PA1657;PA3378;PA5098;PA1511;PA0870;PA4470;PA2009;PA4500;PA0263;PA2000;PA4376;PA1999;PA2012;PA5100;PA5172;PA0901;PA0865;PA5106;PA4110
242	PA0997;PA0082;PA0095;PA0998;PA0079;PA0077;PA0088;PA0782;PA0080;PA0078;PA0098;PA2541;PA4375;PA0090;PA0996;PA0075;PA0091;PA0089;PA1000;PA0084;PA0072;PA0085;PA0073;PA0074;PA3333;PA0087;PA0083;PA0999;PA2685;PA2536;PA1001;PA0081	PA2507;PA1946;PA1518;PA3601;PA2513;PA0196;PA2509;PA2514;PA3600;PA2682;PA3236;PA2508;PA2512
243	PA0524;PA3601;PA5541;PA5539;PA3600;PA1101;PA2445;PA2444;PA5538	PA0997;PA4225;PA4211;PA0082;PA0095;PA0998;PA0088;PA1902;PA0079;PA0077;PA4130;PA0078;PA0080;PA4217;PA1002;PA1657;PA2193;PA1905;PA2009;PA4226;PA3361;PA1904;PA0090;PA4228;PA2012;PA2813;PA0996;PA0091;PA0089;PA2014;PA1000;PA0084;PA0072;PA0085;PA0074;PA0865;PA3333;PA0087;PA4231;PA0083;PA0999;PA3476;PA4230;PA2194;PA2536;PA1901;PA4224;PA2013;PA1001;PA1903;PA2195;PA0081
244	PA3870;PA4310;PA2858;PA5172;PA3195;PA0872;PA2008;PA0523;PA5302;PA1856;PA0870;PA1317;PA3392;PA2009;PA1686;PA2007;PA0130;PA1320;PA0865;PA3872;PA3814;PA0524;PA5173;PA1319;PA1999;PA1318	PA4910;PA0997;PA3446;PA1646;PA0998;PA4912;PA4911;PA3236;PA1002;PA2193;PA4909;PA1432;PA0996;PA5417;PA5379;PA1719;PA1000;PA3232;PA1723;PA5419;PA5416;PA0999;PA5420;PA3558;PA5421;PA0887;PA1001;PA4211;PA5418
245	PA5372;PA4771;PA3579;PA3601;PA5541;PA3600;PA5373;PA5131;PA4065;PA4064;PA3582;PA1073;PA5538;PA0316;PA5508	PA1871;PA2592;PA4208;PA4211;PA0226;PA0228;PA3721;PA1902;PA4130;PA2570;PA2512;PA4209;PA4217;PA0132;PA2193;PA1905;PA2513;PA2509;PA3361;PA1904;PA2012;PA3478;PA2011;PA3570;PA2507;PA1437;PA3724;PA0227;PA1000;PA1656;PA2508;PA2514;PA0865;PA3333;PA4205;PA3479;PA1130;PA2194;PA1901;PA2566;PA4206;PA2000;PA4133;PA1903;PA2195;PA3569;PA4207
246	PA4910;PA4401;PA4193;PA4208;PA2809;PA4211;PA4194;PA4207	PA0997;PA3013;PA3553;PA3187;PA1666;PA0228;PA0226;PA4130;PA0782;PA2682;PA3541;PA2512;PA3366;PA3559;PA0132;PA1657;PA1946;PA1317;PA2513;PA2509;PA5304;PA4228;PA2507;PA0227;PA0130;PA1656;PA2508;PA1320;PA2514;PA1659;PA2000;PA1319;PA0230;PA1999;PA1318;PA3547
247	PA1930;PA3916;PA5514;PA3404;PA3600;PA3522;PA5422;PA5388;PA5228;PA1275;PA2569;PA0357;PA5035	PA2652;PA4846;PA0420;PA5192;PA4044;PA3217;PA3777;PA3475;PA0603;PA1543;PA4687
248	PA2367;PA0106;PA3600;PA2570;PA0113;PA0107;PA2369;PA1179;PA1930;PA2052;PA2366;PA2371;PA2370;PA1135;PA1180;PA3232;PA2373;PA2444;PA2360;PA3568;PA3601;PA0108;PA0887;PA2365;PA4290;PA2573;PA0704	PA5140;PA1959;PA2944
249	PA5368;PA0844;PA0685;PA0678;PA2446;PA5297;PA2022;PA3382;PA3105;PA0347;PA3498;PA0677;PA3378;PA3375;PA3584;PA3377;PA5366;PA3319;PA0681;PA3506;PA4351;PA2445;PA3296;PA0684;PA3379;PA2352;PA2340;PA3384;PA5367;PA3374;PA0686;PA3372;PA5369;PA0102;PA2444;PA0680;PA4418;PA3479;PA3910;PA0679;PA3383;PA0887;PA0682;PA3380;PA0683	PA3820;PA4865;PA5568
250	PA0895;PA4329;PA4416;PA3834;PA4687;PA3861;PA5080;PA3656;PA2612;PA3482;PA1770;PA3214;PA2616;PA3975;PA4483;PA2709;PA5505;PA0482;PA4732;PA4758;PA5110;PA4201;PA3627;PA4069;PA4430;PA4411	PA1637;PA1180
251	PA4588;PA3584;PA5096;PA2711;PA0296;PA2550;PA1260;PA2862;PA3721;PA4960;PA1736;PA3582;PA5100;PA5106;PA1310;PA5098	PA5416;PA0895;PA0510;PA3872;PA5420;PA2906;PA3392;PA2904;PA0896;PA5419;PA1249;PA3236;PA3875;PA2905;PA0897;PA5445;PA3874;PA5417;PA5508
252	PA1798;PA2473;PA2891;PA0851;PA5522;PA1997;PA4808;PA4812;PA1931;PA4811	PA1581;PA4433;PA3639;PA4568;PA4246;PA2217;PA4934;PA1317;PA5570;PA5560;PA1582;PA0920;PA5429;PA2826;PA5321;PA0609;PA4205;PA2011
253	PA3629;PA3584;PA4771;PA1421;PA3452;PA3628;PA4761;PA3579;PA2018;PA1602;PA5429;PA3236;PA3582;PA2253;PA1982;PA2019;PA0494;PA5445;PA2290;PA3930;PA5508	PA3442;PA3446;PA3187;PA4130;PA3935;PA1070;PA2594;PA3938;PA2009;PA1072;PA1074;PA3570;PA4500;PA3444;PA3936;PA0865;PA4973;PA3445;PA2000;PA3569;PA1999;PA1073
254	PA0768;PA3651;PA3642;PA3187;PA3650;PA3112;PA3745;PA3820;PA3861;PA2969;PA3644;PA2840;PA3656;PA3182;PA0668;PA0579;PA3111;PA4271;PA4932;PA3183;PA3818;PA4568;PA3181;PA2950;PA3742;PA1959;PA3643;PA2968;PA3821;PA4935	PA1555;PA0510;PA1556;PA4865
255	PA1585;PA1586;PA0083;PA3584;PA2204;PA0903;PA2194;PA4729;PA1683;PA2813;PA3832;PA4482;PA2739;PA4232;PA0009;PA1808	PA0132;PA0878;PA1856;PA0441;PA2000;PA5415;PA2445;PA3875;PA0444;PA2442;PA2444;PA0879;PA3874;PA3872;PA5106
256	PA3476;PA1930;PA3584;PA0106;PA3416;PA0896;PA0887;PA0105;PA3523;PA5100;PA4290;PA0108	PA2003;PA2944;PA3671;PA4867;PA2444;PA1278;PA4866;PA3364;PA2000;PA0281;PA4865;PA1246;PA5137;PA3028;PA3366;PA4442
257	PA1384;PA4189;PA0222;PA3584;PA0219	PA2611;PA1642;PA0157;PA4804;PA3818;PA0363;PA1813;PA3401;PA4448;PA2343;PA1686;PA5516
258	PA1225;PA4260;PA3320;PA1260;PA1856;PA3877;PA2409;PA1384;PA4969;PA0222;PA2321	PA4374;PA4973;PA0361;PA5302;PA1611
259	PA1095;PA1027;PA0747;PA4771;PA2584;PA1094;PA4503;PA0887;PA1249;PA1092;PA1086;PA4773;PA4810;PA5445;PA4811;PA4777	PA2413;PA1602;PA2408;PA3236;PA2815;PA4415;PA4761;PA2163;PA2009;PA3713;PA3877;PA0958;PA5417;PA2352;PA5379;PA0157;PA2412;PA5420;PA5421;PA5415;PA2407;PA2409;PA5418
260	PA0510;PA0997;PA1661;PA0998;PA0518;PA1662;PA5172;PA2232;PA0519;PA1002;PA0523;PA2193;PA1555;PA1557;PA3392;PA1556;PA3874;PA0996;PA1000;PA3875;PA3872;PA0999;PA2194;PA0524;PA1659;PA0749;PA1668;PA1001;PA4133;PA4290;PA2195;PA1660	PA2507;PA3584;PA5096;PA3452;PA2513;PA1736;PA2514;PA2682;PA3582;PA5100;PA2512;PA5508
261	PA2514;PA1317;PA2512;PA3607;PA2513	PA5357;PA5368;PA0844;PA0685;PA0678;PA3382;PA2022;PA0347;PA0494;PA3498;PA0677;PA3378;PA3375;PA2981;PA3377;PA5366;PA3319;PA0681;PA4351;PA3296;PA0996;PA3379;PA2352;PA3384;PA5367;PA3374;PA5369;PA0680;PA3910;PA1421;PA0679;PA3383;PA3380;PA5215
262	PA3138;PA5367;PA1217;PA2232;PA2105;PA3183	PA1179;PA4225;PA3553;PA4230;PA2862;PA4224;PA2566;PA4500;PA4226;PA4065;PA2813;PA2811;PA1092;PA4228;PA0130;PA1081;PA1556;PA1180;PA4231
263	PA2008;PA4973;PA3181;PA3187;PA2009;PA2000;PA1072;PA2007;PA1073	PA3553;PA3452;PA3582;PA1092;PA4810;PA3559;PA5508;PA5372;PA1179;PA3552;PA4774;PA3584;PA3557;PA4645;PA3579;PA5373;PA3556;PA4773;PA2019;PA5445;PA4811;PA1180;PA4777;PA3554;PA3555;PA1701;PA2018;PA2253;PA4776;PA1421;PA3558;PA4812;PA1086
264	PA4443;PA4225;PA0025;PA4193;PA2204;PA4230;PA4224;PA1838;PA3232;PA4226;PA4228;PA3936;PA1247;PA4442;PA4307	PA2507;PA3584;PA3540;PA0228;PA0226;PA0227;PA2513;PA2509;PA2514;PA2682;PA2508;PA1140;PA2512;PA4980;PA4217
265	PA4847;PA0747;PA2553;PA2646;PA2248;PA2682;PA3313;PA2644;PA2512;PA1155;PA0795;PA2639;PA2638;PA5080;PA1580;PA2513;PA3182;PA5445;PA1556;PA3570;PA3639;PA0794;PA2247;PA2967;PA0796;PA2323;PA2014;PA0130;PA2991;PA5056;PA1140;PA2623;PA2641;PA2514;PA5556;PA2648;PA2321;PA5505;PA2637;PA0482;PA4385;PA2642;PA4431;PA2015;PA2649;PA1156;PA3194;PA0403;PA2013;PA2640;PA0793;PA4430;PA0887;PA2645;PA4290;PA5554;PA2647;PA3569	PA3405;PA1317;PA2105;PA3406;PA4158;PA4161;PA1320;PA1318;PA4159;PA2104
266	PA1555;PA1660;PA2232;PA1556;PA2711	PA4443;PA3452;PA2413;PA3600;PA2446;PA2408;PA3541;PA5539;PA5501;PA5538;PA3545;PA2008;PA0523;PA1856;PA3540;PA0870;PA3392;PA1317;PA2009;PA2007;PA1923;PA2442;PA0281;PA5499;PA5500;PA0280;PA1927;PA2412;PA0283;PA4064;PA1320;PA0282;PA0524;PA3601;PA5541;PA1319;PA4065;PA1318;PA3547
267	PA0999;PA3346;PA4225;PA4224;PA2566;PA5522;PA3477;PA0679;PA0196;PA3382;PA1246;PA4172;PA4470	PA0326;PA0447
268	PA3476;PA3792;PA4973;PA2366;PA3187;PA2367;PA2371;PA2566;PA3120;PA1927;PA3118;PA2570;PA2365;PA2373;PA2370;PA3121;PA2105	PA2553;PA4202;PA0998;PA3600;PA0782;PA2248;PA5538;PA4217;PA1946;PA0870;PA2009;PA2691;PA0597;PA2012;PA1252;PA2011;PA2247;PA1000;PA2014;PA2249;PA2250;PA4064;PA1320;PA2514;PA0865;PA5217;PA2015;PA2555;PA2013;PA2000;PA1999;PA3569
269	PA1719;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1723;PA1694;PA2826;PA1716;PA1717;PA1696;PA5304;PA4138;PA1692	PA2862;PA3719;PA2891;PA2893;PA5427;PA3721;PA0887;PA3361;PA3337;PA4290;PA4207;PA2019;PA5445;PA5098
270	PA4225;PA0747;PA2553;PA2248;PA2446;PA2003;PA1555;PA1557;PA2009;PA4226;PA4885;PA2445;PA4228;PA2012;PA5100;PA3877;PA3874;PA3570;PA2247;PA2014;PA2249;PA2250;PA0865;PA3875;PA3872;PA4231;PA4230;PA2948;PA4973;PA2555;PA4224;PA2013;PA0749;PA2000;PA5415;PA1999;PA3569	PA1095;PA3584;PA3552;PA3553;PA3531;PA3751;PA3560;PA3579;PA4909;PA3558;PA0203;PA3582;PA1092;PA2253;PA4773;PA0494;PA4110;PA3183;PA5508
271	PA2058;PA2645;PA4068;PA3498;PA3400;PA5332;PA0244;PA2637	PA3975;PA3916;PA4733;PA5069;PA2709;PA4232;PA4687;PA1799;PA3861
272	PA4443;PA2584;PA4208;PA2204;PA1838;PA0281;PA4273;PA5504;PA5217;PA4442	PA2507;PA3629;PA0157;PA3531;PA4909;PA3721;PA2513;PA2514;PA2508;PA5137;PA2232;PA4969;PA3366
273	PA1095;PA1382;PA0838;PA1933;PA1384;PA1799;PA1393;PA1310	PA1437;PA2638;PA0363;PA0143;PA0002;PA0154;PA1275;PA5310
274	PA0510;PA3719;PA0523;PA5171;PA0524;PA4761;PA5176;PA3392;PA3601;PA3600;PA5173;PA0518;PA5172;PA1275;PA4971;PA0519;PA5217	PA0999;PA3097;PA0997;PA1179;PA3553;PA3187;PA2193;PA0998;PA1902;PA1001;PA1904;PA3102;PA1905;PA0996;PA4209
275	PA1274;PA4443;PA4973;PA3517;PA3442;PA3443;PA1927;PA3935;PA0749;PA0430;PA3523;PA3444;PA2444;PA3937;PA3938	PA4211;PA1902;PA2570;PA3582;PA3559;PA4217;PA3584;PA4774;PA3557;PA3361;PA1904;PA3478;PA2856;PA4777;PA3555;PA4776;PA3876;PA3333;PA3479;PA3560;PA3558;PA1905
276	PA3584;PA3552;PA4774;PA1254;PA1602;PA4245;PA5429;PA5173;PA3929;PA1320;PA2253;PA5172;PA4244;PA4773;PA4811;PA4110;PA5508	PA0997;PA3187;PA0998;PA0782;PA2446;PA4024;PA3931;PA1984;PA1070;PA5435;PA1002;PA2008;PA4613;PA5302;PA2009;PA4502;PA1072;PA2445;PA0281;PA2442;PA2007;PA2443;PA0996;PA5154;PA1000;PA2444;PA0865;PA0999;PA4973;PA2000;PA5415;PA1001;PA4133;PA1999;PA1073;PA5304
277	PA2652;PA3476;PA4310;PA5192;PA1561;PA4309;PA1081;PA5272;PA3526	PA3554;PA1655;PA3555;PA4773;PA3552;PA4774;PA3553;PA3557;PA1557;PA2020;PA1511;PA2536;PA3558;PA2018;PA3556;PA4776;PA4777;PA2019;PA3366;PA3559
278	PA0999;PA3540;PA2009;PA2007;PA3541;PA1140;PA4839;PA0865;PA5304	PA4225;PA3553;PA3446;PA3559;PA1179;PA3552;PA0523;PA4774;PA3557;PA4226;PA3556;PA4228;PA4773;PA4121;PA1180;PA4777;PA3554;PA3555;PA2018;PA4776;PA4231;PA4230;PA0524;PA4224;PA4513;PA3558
279	PA0228;PA1902;PA1818;PA2682;PA1984;PA2512;PA4209;PA4217;PA0872;PA2008;PA5302;PA1317;PA1905;PA2009;PA2513;PA1904;PA2007;PA0958;PA0439;PA3478;PA3570;PA1321;PA2507;PA2247;PA0227;PA2014;PA0130;PA2508;PA1320;PA2514;PA3333;PA1901;PA1319;PA1318;PA4211;PA3569;PA5153	PA0997;PA2685;PA4519;PA0998;PA3600;PA3537;PA0680;PA2813;PA2811;PA0262;PA2569;PA1003
280	PA2507;PA1856;PA2513;PA3364;PA1927;PA5337;PA2155;PA2741;PA2742	PA1585;PA2008;PA1657;PA3639;PA4279;PA5080;PA0954;PA2644;PA2009;PA0590;PA1736;PA3294;PA0035;PA5172;PA5554;PA0683;PA1799;PA5558;PA0935
281	PA1277;PA2944;PA5051;PA0596;PA2573;PA4761;PA3417;PA3351;PA3349;PA2025;PA4309;PA1561;PA2903;PA0387;PA3418;PA1092;PA1279;PA0835;PA5499;PA4971	PA3686;PA0579;PA2513;PA4670;PA2514;PA5100;PA5471;PA4482;PA3480;PA2512;PA5497
282	PA3554;PA3552;PA4774;PA3553;PA3187;PA3558;PA0085;PA3556;PA1326;PA4773;PA3559	PA4230;PA4228;PA3584;PA3582;PA5106
283	PA2652;PA4192;PA3452;PA5139;PA2412;PA2446;PA3713;PA2445;PA2444;PA4854	PA3872;PA3181;PA5171;PA3540;PA1555;PA2020;PA4880;PA2018;PA4504;PA1562;PA2815;PA5100;PA3551;PA5172;PA2569;PA3193;PA4811;PA3195;PA1556
284	PA2652;PA2947;PA3582;PA2232;PA3195;PA5508;PA3584;PA3182;PA3937;PA0603;PA4776;PA2624;PA4195;PA2321;PA3183;PA2637;PA3181;PA1421;PA3531;PA3194;PA4290;PA3193;PA5272	PA0997;PA4225;PA4202;PA0998;PA4130;PA2248;PA2446;PA0782;PA5471;PA3366;PA4217;PA2008;PA2009;PA4226;PA1904;PA2445;PA2442;PA4228;PA5100;PA2007;PA1000;PA0130;PA0865;PA5217;PA3333;PA0999;PA4230;PA2015;PA2566;PA5415;PA4133;PA1999
285	PA4588;PA4225;PA4230;PA0844;PA1927;PA4226;PA3930;PA3929;PA4228;PA1982;PA4231;PA2514;PA5435;PA5417;PA4980	PA4973;PA3181;PA3719;PA3194;PA2323;PA5082;PA3182;PA2444;PA2263;PA3193;PA3195;PA2321;PA3183
286	PA4225;PA4565;PA5522;PA2512;PA2105;PA3356;PA0265;PA2513;PA4351;PA4226;PA4228;PA5100;PA2776;PA0227;PA5369;PA2796;PA2514;PA4231;PA1004;PA5523;PA4230;PA4224;PA5313;PA5312;PA0266	PA1661;PA3187;PA4416;PA1662;PA4415;PA5501;PA3195;PA3366;PA5538;PA3097;PA4771;PA0134;PA3364;PA4412;PA3182;PA3183;PA3253;PA3181;PA3194;PA1668;PA4188;PA3193;PA4411
287	PA3629;PA4973;PA4007;PA4158;PA4899;PA1984;PA1905;PA4708;PA4470;PA3195	PA0132;PA1701;PA3540;PA4236;PA1927;PA3713;PA1562;PA3121;PA5445;PA2913
288	PA3584;PA3607;PA1421;PA3452;PA1317;PA3579;PA0430;PA1566;PA1319;PA5445;PA3610	PA4193;PA3553;PA3446;PA3187;PA5172;PA5435;PA3559;PA1179;PA3552;PA4774;PA1856;PA3557;PA3556;PA3182;PA4773;PA1180;PA3570;PA4777;PA3554;PA3555;PA5171;PA4010;PA2323;PA4776;PA2321;PA3183;PA3558;PA3194;PA5173;PA1326;PA3193;PA3569;PA4307
289	PA5523;PA3936;PA5192;PA2413;PA5522;PA2412;PA2446;PA5313;PA5415;PA2445;PA2442;PA2508;PA2444;PA2514;PA2443;PA5106;PA2776	PA4225;PA3187;PA0077;PA0080;PA0078;PA3582;PA3195;PA3559;PA0523;PA4774;PA3557;PA5373;PA4226;PA3556;PA3929;PA0090;PA4228;PA3182;PA4773;PA4777;PA3554;PA3555;PA0091;PA0089;PA2323;PA4776;PA0074;PA2321;PA4231;PA3183;PA4230;PA3181;PA0524;PA4224;PA3194;PA3193;PA0087
290	PA3121;PA3479;PA0524;PA1317;PA4205;PA3120;PA1927;PA1319;PA1320;PA4207;PA1326;PA1384;PA3478;PA0935	PA2265;PA0132;PA4307;PA3181;PA4774;PA3553;PA1421;PA2352;PA3319;PA0681;PA2323;PA0678;PA2561;PA5297;PA2813;PA3556;PA3182;PA4773;PA2857;PA3559;PA5106
291	PA1874;PA3553;PA5177;PA1092;PA3559;PA1179;PA3552;PA4774;PA3557;PA1174;PA1686;PA3556;PA4773;PA1180;PA4777;PA3554;PA3555;PA3250;PA3373;PA4776;PA3558;PA4065;PA0143	PA0999;PA0997;PA4189;PA5302;PA1013;PA4069;PA5522;PA0998;PA1000;PA0293;PA0782;PA0184;PA1001;PA3361;PA1904;PA4211;PA5304;PA0996;PA4217
292	PA3476;PA2742;PA3517;PA2366;PA5171;PA1555;PA3194;PA3477;PA4911;PA4913;PA3516;PA3418;PA2912;PA3182;PA5172;PA1931;PA3195;PA2321;PA3183	PA2553;PA0228;PA2001;PA2248;PA2446;PA1217;PA1984;PA1070;PA3366;PA0872;PA2008;PA2052;PA1946;PA0870;PA2009;PA3364;PA2445;PA2007;PA2012;PA2442;PA3877;PA0447;PA2011;PA2247;PA1000;PA2014;PA4500;PA2249;PA2250;PA2444;PA0865;PA3876;PA0524;PA2015;PA2555;PA2000;PA5415;PA1999;PA1073;PA5304
293	PA1874;PA1447;PA0156;PA5323;PA2446;PA5429;PA2023;PA0766;PA1464;PA2011	PA5445;PA3719;PA1260;PA1555;PA4761;PA2840;PA1580;PA1902;PA3721;PA1557;PA4430;PA0887;PA0424;PA1904;PA4152;PA4211;PA3195;PA3333;PA1556;PA2666
294	PA2105;PA3600;PA1080;PA4880;PA1927;PA4342;PA4064;PA1982;PA2104;PA5538	PA3914;PA4225;PA3584;PA4230;PA3916;PA3187;PA4224;PA0844;PA4351;PA0084;PA0085;PA4226;PA0605;PA4133;PA3337;PA4228;PA4231;PA2019;PA4044;PA0680;PA2352
295	PA3584;PA2711;PA0524;PA1946;PA3392;PA5421;PA4125;PA2813;PA2811;PA0105;PA3582;PA4482;PA4812;PA2812;PA3896;PA3861;PA4307;PA0107	PA3446;PA2329;PA2446;PA0896;PA2570;PA3541;PA5471;PA1049;PA2310;PA3938;PA4442;PA4217;PA1179;PA3540;PA3443;PA1904;PA2445;PA2442;PA0281;PA2443;PA3570;PA0280;PA2412;PA0283;PA3444;PA2444;PA4205;PA0282;PA3445;PA0793;PA3569;PA5415;PA4211;PA3547
296	PA0865;PA1999;PA4880;PA1562	PA4443;PA4208;PA2203;PA4193;PA1756;PA3442;PA3446;PA3935;PA3931;PA3516;PA0080;PA2594;PA3938;PA4442;PA1856;PA3443;PA0281;PA2600;PA2083;PA3182;PA3937;PA2062;PA4192;PA1493;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA4195;PA4470;PA4205;PA5103;PA0282;PA2204;PA2685;PA3445;PA3449;PA4206;PA4207
297	PA4443;PA4310;PA3446;PA0782;PA1092;PA3526;PA4089;PA2008;PA0872;PA0870;PA2009;PA2561;PA2007;PA1972;PA2086;PA0176;PA5025;PA0179;PA5429;PA0193;PA0865;PA2204;PA5072	PA1514;PA3558;PA3120;PA1927;PA2018;PA3522
298	PA3333;PA0524;PA3392;PA3361;PA2007;PA3877;PA3875;PA3478;PA2624;PA3876;PA3874;PA3872;PA3479	PA4910;PA0228;PA1217;PA3523;PA3313;PA0175;PA3761;PA0153;PA2888;PA4909;PA4148;PA2813;PA2811;PA4228;PA1696;PA4121;PA5098;PA2940;PA5349;PA1275;PA1982;PA5093;PA2862;PA2889
299	PA0997;PA3187;PA0998;PA0782;PA0036;PA3195;PA4761;PA3877;PA3182;PA5445;PA1432;PA0996;PA2323;PA1000;PA0035;PA2321;PA3183;PA0999;PA4385;PA3181;PA3194;PA1001;PA3193;PA5304	PA3724;PA0263;PA0196;PA1927;PA4435;PA3569;PA3570
