feature	positive_signature	negative_signature
241	PA1871;PA4211;PA2553;PA3187;PA3417;PA1902;PA4130;PA2248;PA2195;PA3416;PA2570;PA3366;PA4209;PA4217;PA0872;PA2008;PA1657;PA2193;PA3392;PA2009;PA3364;PA3361;PA1904;PA2007;PA3418;PA3182;PA3478;PA2247;PA3724;PA2014;PA4500;PA2249;PA2250;PA0865;PA3333;PA4205;PA3479;PA2194;PA2015;PA1901;PA2555;PA2013;PA4206;PA2000;PA4133;PA1999;PA1903;PA1905;PA5355	PA4771;PA3310;PA1856;PA4909;PA1959;PA1319;PA2811;PA1320;PA1982
242	PA5559;PA4741;PA4246;PA1583;PA4259;PA5316;PA0998;PA4251;PA4944;PA5560;PA4464;PA4268;PA4250;PA4238;PA5315;PA2742;PA3637;PA4260;PA4433;PA4257;PA5570;PA4272;PA3656;PA4263;PA4254;PA4242;PA5013;PA4267;PA4239;PA4264;PA4262;PA5558;PA0996;PA4241;PA4563;PA1582;PA4253;PA4255;PA4271;PA3348;PA2623;PA4942;PA4273;PA5556;PA4247;PA3814;PA4248;PA1588;PA3162;PA4258;PA4671;PA4252;PA3742;PA4249;PA4240;PA1010;PA4261;PA5554;PA5555;PA2741	PA4375;PA4351
243	PA1667;PA4211;PA3719;PA1666;PA1902;PA3600;PA2195;PA2105;PA5538;PA4217;PA3151;PA1657;PA2193;PA1317;PA1904;PA2104;PA3478;PA4064;PA3333;PA3479;PA2194;PA1901;PA3601;PA0749;PA1668;PA1319;PA4065;PA1318;PA1903;PA1905	PA4443;PA3936;PA3445;PA3442;PA3446;PA1838;PA5522;PA3443;PA3935;PA0283;PA2594;PA3444;PA3937;PA3938;PA4442
244	PA4208;PA5096;PA4246;PA4276;PA4268;PA4272;PA5100;PA4254;PA4274;PA0668;PA4264;PA5558;PA5098;PA4271;PA4662;PA4248;PA4568;PA4249;PA3645;PA4261;PA4263;PA5106	PA4973;PA2003;PA0203;PA3514;PA1165;PA0206;PA3512;PA3601;PA2531;PA3506;PA0204;PA0205;PA0202;PA4114;PA3155;PA3498
245	PA3361;PA4812;PA4500	PA5559;PA3013;PA4246;PA4259;PA4276;PA3832;PA3745;PA3816;PA3646;PA4237;PA4406;PA4260;PA4433;PA4559;PA1581;PA3584;PA4257;PA2970;PA4256;PA5570;PA4748;PA3822;PA1584;PA4263;PA4239;PA4262;PA4245;PA4243;PA0579;PA1582;PA4417;PA4244;PA4969;PA4247;PA4971;PA3742;PA1683;PA4670;PA4240;PA4261;PA5554;PA1794
246	PA1867;PA3584;PA0030;PA2059;PA3590	PA0768;PA1792;PA0296;PA0432;PA4931;PA1317;PA1013;PA4565;PA0301;PA0650;PA5153;PA4425;PA1457;PA4254;PA4429;PA3227;PA0424
247	PA2616;PA5164;PA5221;PA1278;PA3874;PA3364;PA4430;PA4416;PA3875;PA3877;PA4375;PA4389;PA0958;PA3876;PA5217;PA3366	PA2147;PA2151;PA3377;PA3910;PA1856;PA3319;PA0679;PA4351;PA1927;PA0678;PA0112;PA3713;PA3383;PA1249;PA0108;PA0105;PA3582;PA0865;PA0113;PA0107
248	PA0157;PA1317;PA1319;PA5516;PA1320;PA1318;PA4812;PA4811;PA0065;PA4688;PA1321	PA4910;PA3446;PA0106;PA4912;PA4911;PA2408;PA1070;PA0494;PA3938;PA5435;PA5452;PA4217;PA2892;PA5074;PA4909;PA3443;PA5100;PA3182;PA3937;PA2887;PA5098;PA2890;PA5154;PA1260;PA2014;PA2412;PA3444;PA3936;PA3183;PA2862;PA0524;PA3181;PA3601;PA5155;PA5153
249	PA5523;PA0153;PA1260;PA0441;PA0330;PA0996;PA2573;PA0108;PA5508	PA3639;PA2008;PA3584;PA1683;PA4528;PA5429;PA1279;PA2444;PA5554;PA2979;PA1799;PA2011
250	PA4225;PA1661;PA3553;PA4211;PA0228;PA1902;PA1217;PA0244;PA3559;PA0872;PA4217;PA1179;PA3552;PA4774;PA2193;PA3557;PA2009;PA2513;PA4226;PA3361;PA1904;PA4228;PA3556;PA3877;PA4773;PA3478;PA1180;PA4777;PA0996;PA3554;PA3914;PA3874;PA3555;PA0227;PA2514;PA0865;PA3876;PA3333;PA3872;PA3875;PA4231;PA4230;PA2194;PA1901;PA4224;PA3558;PA2000;PA0230;PA1903;PA1999;PA1905;PA5106	PA1719;PA4127;PA3584;PA0523;PA4771;PA5541;PA4122;PA1723;PA1927;PA1933;PA4125;PA4065;PA4123;PA3582;PA4124;PA4172;PA4121
251	PA2368;PA4548;PA0073;PA4482;PA2442;PA4786	PA1874;PA3553;PA3600;PA1070;PA3559;PA1310;PA1179;PA3552;PA4774;PA3557;PA1552;PA3556;PA4114;PA4773;PA1180;PA4777;PA3554;PA3555;PA4867;PA3777;PA3558;PA4454;PA1658;PA5106
252	PA3584;PA1505;PA2014;PA3404;PA0204;PA1725;PA1279;PA3498;PA4977	PA0895;PA5322;PA4669;PA2904;PA0944;PA0072;PA5345;PA0552;PA5272;PA0222;PA1272
253	PA3584;PA3181;PA2649;PA3194;PA2644;PA1602;PA2645;PA3182;PA2648;PA3193;PA2647;PA3195;PA3183;PA2637	PA4225;PA2944;PA2144;PA2408;PA2512;PA2162;PA2105;PA1179;PA2151;PA2163;PA2513;PA4226;PA2152;PA2164;PA4228;PA2104;PA2153;PA3570;PA3159;PA2160;PA2147;PA2165;PA1927;PA2412;PA2514;PA4470;PA4231;PA4230;PA4224;PA2407;PA2409
254	PA4403;PA1984;PA3105;PA3861;PA0399;PA1589;PA4693;PA3822;PA0958;PA3527;PA1770;PA0796;PA2740;PA4042;PA4271;PA4425;PA2709;PA0482;PA1588;PA2649;PA4729;PA0300;PA1794;PA5119;PA2857	PA4351;PA1927;PA2570;PA3929;PA4810;PA3479
255	PA5443;PA0999;PA3476;PA2592;PA0997;PA4163;PA2685;PA3724;PA3601;PA5522;PA0998;PA1000;PA0597;PA0996;PA1001;PA1668;PA4750;PA1003;PA1432	PA3553;PA3187;PA2446;PA1694;PA1217;PA1717;PA3559;PA1179;PA3552;PA4774;PA3557;PA1317;PA3713;PA3556;PA2445;PA4228;PA1696;PA4773;PA1180;PA4777;PA1693;PA3554;PA1321;PA3555;PA1701;PA1723;PA0130;PA1320;PA4776;PA2444;PA2321;PA3183;PA1703;PA1691;PA4230;PA4973;PA4224;PA3558;PA1724;PA5415;PA1319;PA1318;PA1692
256	PA4193;PA3442;PA3446;PA3935;PA3931;PA4415;PA2594;PA5471;PA3938;PA3584;PA3443;PA0281;PA3937;PA4980;PA4192;PA0283;PA0603;PA3444;PA3936;PA4195;PA4194;PA2204;PA4414;PA3445;PA2649;PA0504;PA5313;PA0266	PA2652;PA5093;PA5096;PA4310;PA4774;PA2261;PA3194;PA1602;PA1092;PA4776;PA2828;PA3183;PA0494;PA5445;PA1757;PA4777;PA5508
257	PA1798;PA2616;PA1165;PA4730;PA0202;PA4109;PA2905;PA1275;PA1748;PA2806;PA5394;PA1890;PA5508	PA4602;PA3666;PA5110;PA4733;PA5192;PA3088;PA3763;PA2607;PA5349;PA3832;PA3480;PA0609;PA1464;PA4486;PA5489
258	PA1976;PA2570;PA4068;PA1279;PA1982;PA4264;PA5355	PA3870;PA3872;PA4867;PA5366;PA2009;PA0685;PA3600;PA1959;PA3383;PA1072;PA0130;PA4064;PA3875;PA0865;PA3874;PA4442;PA5508
259	PA3375;PA2339;PA3584;PA3377;PA1421;PA3379;PA3384;PA4351;PA0680;PA0678;PA3382;PA3374;PA0682;PA3296;PA3372;PA2338;PA3380;PA0347;PA5549;PA0677	PA0851;PA0156;PA4234;PA1927;PA0597;PA4316
260	PA0232;PA0231;PA3628;PA0228;PA0226;PA3600;PA2248;PA2682;PA3236;PA2512;PA4810;PA2003;PA1287;PA2513;PA2509;PA5417;PA4980;PA2507;PA2711;PA2247;PA0227;PA2249;PA5429;PA2508;PA2514;PA5416;PA3568;PA5420;PA3601;PA5421;PA2000;PA1999;PA2407;PA2409;PA3569	PA4443;PA4973;PA1838;PA0283;PA1904;PA0281;PA3523;PA0130;PA1905;PA4442;PA4217
261	PA2566;PA1000;PA0782;PA3217;PA5429;PA4123;PA4121;PA0996;PA4307	PA4443;PA4211;PA3541;PA3236;PA5376;PA3545;PA3540;PA4502;PA4880;PA4504;PA1904;PA4506;PA3710;PA5417;PA0603;PA3333;PA3476;PA5421;PA3551;PA1905;PA3542;PA3547
262	PA5302;PA2015;PA1557;PA2013;PA2014;PA1024;PA2012;PA2011	PA2507;PA4230;PA2413;PA2513;PA2412;PA2509;PA4226;PA2514;PA2682;PA2408;PA4228;PA2508;PA1982;PA2407;PA2409;PA2512;PA0494
263	PA3584;PA4761;PA0227;PA0844;PA4351;PA5313;PA1092;PA3582;PA5312;PA5508	PA0997;PA2553;PA0998;PA1694;PA1717;PA4217;PA1002;PA2008;PA1690;PA1697;PA2009;PA1725;PA2442;PA1696;PA4121;PA0996;PA1693;PA1719;PA1701;PA1695;PA1000;PA4122;PA1723;PA2444;PA1716;PA0865;PA1703;PA0999;PA1691;PA1722;PA1698;PA1511;PA1724;PA1001;PA4211;PA1692
264	PA4225;PA3187;PA5377;PA3236;PA1317;PA4226;PA4228;PA3182;PA5417;PA5379;PA5419;PA1320;PA5416;PA4231;PA3183;PA4230;PA3181;PA4224;PA5420;PA5421;PA1319;PA1318;PA5376;PA5418	PA3554;PA4307;PA1179;PA3553;PA1511;PA3558;PA2018;PA1927;PA3556;PA0130;PA4776;PA4773;PA1432;PA3559;PA2019
265	PA1871;PA0747;PA4208;PA2553;PA3417;PA1902;PA4130;PA2248;PA2446;PA3416;PA2570;PA2512;PA4209;PA4217;PA0872;PA2008;PA0132;PA5106;PA2003;PA0870;PA2009;PA2513;PA3361;PA2445;PA2007;PA2442;PA5100;PA3478;PA2011;PA3570;PA2247;PA3724;PA2014;PA2249;PA2250;PA2444;PA2514;PA0865;PA4205;PA3479;PA2555;PA2566;PA2013;PA4206;PA2000;PA5415;PA4133;PA1999;PA4211;PA3569;PA4207	PA4443;PA4973;PA4912;PA0283;PA4042;PA2811;PA4064
266	PA3476;PA0380;PA4163;PA4279;PA5192;PA0608;PA1092;PA0958;PA2444;PA3195;PA4205;PA3183	PA3553;PA3212;PA3559;PA4110;PA3552;PA4774;PA2317;PA3557;PA4226;PA2541;PA3556;PA4773;PA2019;PA4777;PA3554;PA3555;PA5353;PA0089;PA2018;PA4776;PA4230;PA3558;PA3601;PA0087
267	PA0232;PA5096;PA2553;PA0226;PA0228;PA4276;PA2682;PA2512;PA2513;PA2509;PA2012;PA5100;PA1432;PA3570;PA2507;PA4563;PA0227;PA2014;PA2249;PA2508;PA2514;PA0865;PA3476;PA2555;PA3569;PA5106	PA1874;PA5377;PA0844;PA3600;PA1602;PA3236;PA5372;PA3378;PA4613;PA3364;PA4839;PA5417;PA5379;PA0849;PA1927;PA5419;PA4064;PA5416;PA3560;PA5420;PA5421;PA4065;PA2968;PA5376;PA5418
268	PA3187;PA0106;PA4733;PA1984;PA0105;PA0036;PA3195;PA3028;PA3366;PA0107;PA0153;PA1179;PA3552;PA2513;PA3182;PA1180;PA0954;PA3232;PA5349;PA5056;PA1982;PA3183;PA2862;PA3181;PA3568;PA3194;PA0887;PA4290;PA2263;PA3193;PA0108	PA1661;PA2523;PA2015;PA2000;PA2445;PA1656;PA1999;PA2444;PA4389;PA5304;PA5106;PA4217
269	PA4918;PA1959;PA2813;PA4812;PA4687;PA5304;PA5435;PA2321;PA0934	PA1667;PA1871;PA4208;PA1277;PA3442;PA2944;PA3446;PA4211;PA1902;PA4130;PA3935;PA2570;PA1662;PA4144;PA3938;PA4209;PA4217;PA3151;PA1657;PA2193;PA1905;PA3443;PA1904;PA0281;PA2905;PA0958;PA3937;PA3478;PA3724;PA0280;PA1927;PA0283;PA1656;PA3444;PA3333;PA4205;PA3479;PA3476;PA2204;PA1130;PA2194;PA3445;PA1901;PA2566;PA4206;PA3152;PA1658;PA4133;PA1903;PA2195;PA1660;PA4207
270	PA4051;PA1792	PA0997;PA2367;PA0998;PA1694;PA1249;PA2408;PA3541;PA1717;PA3545;PA2371;PA1697;PA1690;PA1725;PA4226;PA4228;PA1696;PA0996;PA1693;PA1719;PA1701;PA1695;PA1000;PA1723;PA1320;PA2444;PA2514;PA4205;PA4231;PA1703;PA0999;PA1691;PA1722;PA4230;PA1698;PA2368;PA1724;PA1001;PA3551;PA1716;PA3547;PA1692
271	PA3512;PA0204;PA0205;PA0202;PA0011;PA4954	PA0872;PA0895;PA2616;PA1179;PA1823;PA4458;PA5045;PA5422;PA4412;PA1101;PA3970;PA5429;PA4425;PA5039;PA4776;PA1010;PA5499;PA5063;PA5259;PA3195;PA1890
272	PA0999;PA1179;PA4225;PA0998;PA1000;PA1001;PA0996;PA1180	PA1874;PA0510;PA4208;PA4193;PA4912;PA0325;PA4911;PA3931;PA1249;PA2512;PA0519;PA4442;PA0523;PA1856;PA3392;PA2513;PA0195;PA2507;PA4588;PA4192;PA0280;PA1927;PA2514;PA4194;PA4205;PA0524;PA4206;PA4207
273	PA5141;PA4431;PA4310;PA2444;PA2649;PA1100;PA2640;PA2446;PA3108;PA2445;PA2648;PA2442;PA2641;PA2644;PA2645;PA2647;PA4854;PA4307	PA1874;PA4910;PA3687;PA1260;PA3540;PA3601;PA2407;PA3600;PA1254;PA1256;PA2691;PA3551;PA0102;PA3182;PA4773;PA3547;PA4110
274	PA4931;PA1557;PA4252;PA3392;PA4375;PA4205	PA3151;PA2981;PA2891;PA1281;PA3148;PA0604;PA2903;PA2914;PA0602;PA0603;PA3096
275	PA2944;PA3600;PA5539;PA3498;PA5538;PA3552;PA1843;PA5366;PA2912;PA2913;PA0432;PA3384;PA3250;PA1927;PA2914;PA4064;PA5369;PA0316;PA3601;PA5541;PA5068;PA4316	PA3914;PA0997;PA3181;PA0523;PA3187;PA2323;PA3918;PA4122;PA2446;PA2570;PA5161;PA2442;PA3182;PA3876;PA2321;PA3183
276	PA5137;PA2512;PA2858;PA3047;PA2329	PA4225;PA3541;PA3545;PA4217;PA5302;PA2193;PA3406;PA4226;PA1904;PA4228;PA3877;PA0085;PA1320;PA3876;PA3333;PA4231;PA4230;PA4224;PA1319;PA1318;PA3551;PA3547
277	PA5175	PA1667;PA4225;PA0997;PA0747;PA4211;PA2553;PA1666;PA0998;PA1902;PA3600;PA4130;PA1662;PA5539;PA5538;PA4209;PA4217;PA1002;PA2008;PA0872;PA1657;PA2193;PA0870;PA1555;PA1905;PA2009;PA4226;PA1904;PA4228;PA1556;PA3478;PA0996;PA2011;PA2247;PA1000;PA2014;PA0865;PA0879;PA3333;PA0999;PA4230;PA2194;PA2015;PA1901;PA1659;PA2555;PA3601;PA5541;PA2013;PA4224;PA1658;PA2000;PA1001;PA4133;PA1999;PA1903;PA2195;PA1660;PA5106
278	PA0872;PA2003;PA1421;PA1317;PA3392;PA1319;PA2813;PA2811;PA1320;PA1318;PA4810;PA2812	PA0999;PA3476;PA1179;PA0997;PA2193;PA3724;PA0998;PA1959;PA4504;PA1001;PA0958;PA3333;PA4217
279	PA3609;PA3553;PA3608;PA2906;PA1279;PA0018;PA3559;PA1792;PA3552;PA4774;PA4771;PA3557;PA3713;PA3556;PA4773;PA2352;PA4777;PA3554;PA3555;PA1276;PA3558;PA3610	PA5035;PA3187;PA4130;PA3541;PA1984;PA3582;PA3195;PA3545;PA4217;PA3540;PA4228;PA3182;PA0796;PA0130;PA4517;PA3183;PA3181;PA0793;PA4133;PA3551;PA1905;PA3542;PA3547;PA5106
280	PA2711;PA2080;PA5302;PA1976;PA2893;PA2858;PA2014;PA2013;PA2081;PA4464;PA5354;PA1984;PA0958;PA1982;PA5304;PA0935;PA5355	PA2265;PA3187;PA3540;PA0654;PA3601;PA1927;PA1319;PA1217;PA3541;PA0011;PA1923;PA3877;PA1320;PA3547;PA0113;PA5538;PA3545;PA5508
281	PA0997;PA1871;PA2592;PA1661;PA0998;PA1902;PA4130;PA0896;PA2815;PA4217;PA0523;PA5164;PA2193;PA1905;PA1904;PA2445;PA2905;PA0996;PA3478;PA1770;PA0157;PA3724;PA1000;PA1061;PA0897;PA2444;PA3479;PA0999;PA0524;PA1901;PA2990;PA1001;PA4133;PA1903;PA4211	PA3554;PA3555;PA3552;PA3553;PA3442;PA4774;PA3557;PA3558;PA5155;PA5354;PA0887;PA3556;PA3582;PA4776;PA4777;PA4773;PA3559;PA3526
282	PA0954;PA1287;PA1637;PA5313;PA3516;PA3236;PA3816;PA2514;PA1384	PA3719;PA2413;PA0077;PA3600;PA1614;PA2446;PA3382;PA0927;PA2408;PA1984;PA0872;PA2008;PA0523;PA2366;PA5366;PA2009;PA2445;PA1923;PA2442;PA2164;PA2443;PA2160;PA1927;PA2412;PA2444;PA0865;PA4973;PA0524;PA5415;PA4065
283	PA4031;PA3553;PA1984;PA1342;PA1757;PA3559;PA3552;PA4774;PA3557;PA4761;PA4502;PA3556;PA2012;PA4773;PA4506;PA5445;PA4865;PA2011;PA4777;PA3554;PA3555;PA2014;PA4500;PA2249;PA5429;PA4205;PA4505;PA4385;PA2015;PA3558;PA2013;PA0887	PA4588;PA3187;PA3540;PA0849;PA2809;PA1254;PA3361;PA1319;PA3541;PA1320;PA1318;PA2321
284	PA3366;PA0206;PA1902;PA2018;PA0324;PA0205;PA5095;PA4687;PA5435	PA4283;PA3438;PA2059;PA3589;PA2412;PA2408
285	PA2361;PA1543;PA4944;PA1997;PA1931;PA1104;PA0173;PA0275;PA4307;PA5508	PA3639;PA2711;PA3975;PA2444;PA3916;PA0302;PA5557;PA0968;PA1582;PA0887;PA2826;PA1984;PA0609;PA1339;PA4954
286	PA4443;PA3187;PA0036;PA3195;PA5435;PA5015;PA1311;PA3182;PA3314;PA0996;PA4588;PA1838;PA2323;PA1000;PA0283;PA0035;PA2321;PA3183;PA0999;PA3181;PA5436;PA3194;PA1001;PA5016;PA0230;PA2263;PA3193	PA3719;PA2015;PA1946;PA1518;PA0164;PA2555;PA1024;PA4500;PA1602;PA5312;PA3356;PA2776
287	PA2295;PA3181;PA3187;PA5415;PA3182;PA4209;PA3183;PA4217	PA0872;PA4225;PA4230;PA0870;PA4470;PA0158;PA0293;PA3294;PA4226;PA5429;PA4228;PA0266;PA4676;PA5304;PA3366;PA0865;PA4110
288	PA3914;PA4973;PA3870;PA0524;PA3392;PA3875;PA3877;PA2023;PA0102;PA4786;PA3876;PA4969;PA3874;PA3872	PA1092;PA0494;PA1087;PA1095;PA1179;PA3552;PA4773;PA4435;PA5445;PA1180;PA4777;PA3554;PA4640;PA1094;PA1561;PA3232;PA2624;PA1787;PA3558;PA2566;PA0887;PA4290;PA1086
289	PA3151;PA3159;PA4211;PA3148;PA4548;PA0325;PA4351;PA2570;PA3361;PA4376;PA2811;PA2813;PA4133;PA4812;PA4810;PA4811;PA3158;PA4110	PA3554;PA3555;PA1437;PA1179;PA3552;PA4774;PA3553;PA1695;PA0604;PA4454;PA1602;PA2594;PA4773;PA4969
290	PA0872;PA4225;PA4230;PA5302;PA4224;PA4351;PA4226;PA4180;PA2813;PA4228;PA4708;PA4389;PA5304;PA3874;PA0865;PA4231;PA5508	PA5379;PA5416;PA1179;PA4613;PA1701;PA1260;PA3187;PA1722;PA3751;PA3194;PA5420;PA0849;PA1024;PA5419;PA3236;PA1692;PA1410;PA5376;PA5417;PA3183;PA5418
291	PA1277;PA2553;PA0228;PA0077;PA1818;PA0080;PA3068;PA4217;PA1657;PA2193;PA3877;PA2012;PA0958;PA2011;PA5154;PA5152;PA0227;PA2014;PA0084;PA4500;PA0083;PA2685;PA2015;PA2555;PA2013;PA5453;PA4211;PA1073;PA5153	PA1856;PA1317;PA3417;PA0849;PA5045;PA4880;PA1319;PA1249;PA1320;PA3930
292	PA0872;PA1586;PA1095;PA3584;PA0903;PA5508;PA1094;PA3558;PA5200;PA5131;PA4812;PA1092;PA1086;PA0934;PA2232;PA4810;PA4811;PA1087	PA4038;PA1691;PA1698;PA4973;PA4771;PA2444;PA2553;PA5541;PA2018;PA3364;PA2446;PA1723;PA1072;PA3120;PA5415;PA4064;PA1319;PA4114;PA5538;PA1703;PA2913
293	PA1581;PA0596;PA5038;PA1000;PA4351;PA2412;PA5367;PA0887;PA1001;PA5369;PA0347;PA5445;PA0996	PA4225;PA3553;PA3446;PA0228;PA0226;PA3600;PA2682;PA0080;PA2569;PA2512;PA3938;PA3559;PA1179;PA3552;PA4774;PA1856;PA2513;PA3443;PA2509;PA4226;PA3556;PA4228;PA3937;PA4773;PA3874;PA1180;PA3554;PA2507;PA2020;PA0227;PA2508;PA1140;PA3444;PA2514;PA1982;PA3876;PA3875;PA3872;PA4231;PA3253;PA2685;PA4230;PA4224;PA3558
294	PA3047;PA3364;PA0920;PA3929;PA1562;PA3366;PA3930	PA1694;PA4125;PA3582;PA1717;PA1256;PA3584;PA1690;PA1697;PA1725;PA4226;PA4123;PA4228;PA1696;PA4121;PA1693;PA1719;PA1701;PA1695;PA4122;PA1723;PA1703;PA1691;PA1722;PA4230;PA1698;PA4224;PA4153;PA1724;PA1716;PA1692
295	PA2652;PA4310;PA3187;PA5415;PA2445;PA2442;PA2444;PA5217;PA1180;PA4307;PA5508	PA4225;PA3870;PA0077;PA0088;PA0078;PA0080;PA5172;PA4110;PA3584;PA2053;PA4226;PA4228;PA2083;PA3877;PA2019;PA3874;PA0089;PA2018;PA1927;PA0603;PA0854;PA2514;PA3448;PA1982;PA3875;PA3872;PA0087;PA3876;PA3459;PA1959;PA0081
296	PA0872;PA1561;PA3524;PA2000;PA1999;PA0865;PA1432;PA4688	PA3553;PA1902;PA3559;PA4217;PA1179;PA3552;PA4774;PA1514;PA3557;PA1904;PA1923;PA3929;PA3556;PA4773;PA1180;PA4777;PA3554;PA3555;PA0849;PA1927;PA4776;PA4205;PA3558;PA5541;PA4065
297	PA4973;PA0747;PA2366;PA3522;PA2446;PA1249;PA1217;PA2445;PA2444;PA0143;PA3569;PA3874;PA5098	PA3553;PA3600;PA3582;PA1092;PA3559;PA5508;PA1256;PA1087;PA1095;PA1179;PA3552;PA3584;PA3557;PA3579;PA4761;PA4226;PA5015;PA3556;PA4773;PA4811;PA3478;PA1180;PA4777;PA3554;PA3555;PA1094;PA4776;PA3448;PA4470;PA3479;PA4230;PA1130;PA1421;PA3560;PA3558;PA1086
298	PA0482;PA4201;PA2193;PA0373;PA3590;PA4158;PA0102;PA0222;PA2857	PA0597;PA2812;PA3165;PA3030
299	PA2020;PA5202;PA0228;PA0226;PA0227;PA2018;PA5420;PA0219;PA2570;PA1311;PA2105;PA3814	PA2947;PA5355;PA2151;PA0523;PA0773;PA3100;PA0302;PA3742;PA2009;PA3364;PA1254;PA1552;PA1553;PA1923;PA2991;PA3366;PA5538;PA1256
